LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/5788-t%C3%A9cnico-de-redes-at-global-hitss-3024541490?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=8ApGJkTAmPPuOcSbSMIneA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card;5788 - Tecnico de Redes;           Somos uma empresa do grupo America Movil   com mais de 30 anos de experiencia no mercado de solucoes digitais e servicos de TI na America Latina e Estados Unidos.Desde 2010   nossas conquistas tem crescido e para sustenta-las   contamos com aproximadamente 3.000 profissionais engajados no desenvolvimento consistente do nosso negocio no Pais.Apostamos em talentos   no trabalho em equipe   na diversidade e em um ambiente inclusivo. Acreditamos no desenvolvimento de pessoas   no empoderamento como meio de superacao de limites e promocao de resultados.Temos a bordo profissionais   programas jovem aprendiz   estagio e trainee.Apoiamos boas praticas e a sustentabilidade.Requisitos necessarios:Superior completo ou cursando (Redes de computadores   Engenharia de telecomunicacoes)Conhecimentos em telecomunicacoes e equipamentos opticos. Requisitos desejaveis:CCNA  Ingles intermediario  Principais atribuicoes:Configuracao e Troubleshoot em equipamentos de transmissao (SDH - DWDM - SWITCH - GPON)Configuracao de equipamentos   preenchimento de sistemas e analise de circuitos.Local de trabalho:Campinas/SP - Centro   Escala 5x2   PresencialAcesse a nossa pagina: https://jobs.kenoby.com/globalhitssImportante: Todas as nossas vagas sao elegiveis para profissionais com deficiencia   equidade de genero e raca/ etnia.          Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-suporte-sp-at-contabilizei-3069620844?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=6WhMLKGfAbPVW83qwM2lHw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Suporte (SP);   DESCRICAO DA VAGAAtraves da tecnologia   a Contabilizei esta transformando a maneira como mais de 30 mil pessoas que empreendem gerenciam seu negocio no Brasil. Por aqui   continuamos a crescer rapidamente   criando novos produtos que proporcionam que nossos clientes sejam contadores de suas proprias historias.Voce ira colaborar com os recursos e servicos da rede   e com as necessidades dos usuarios da cia   oferecendo as ferramentas essenciais para o desenvolvimento de suas atividades.Aqui na Contabilizei   as oportunidades sao para todos e todas! Queremos que voce seja a melhor versao de si e se sinta bem onde estiver. Valorizamos as diferencas e temos um ambiente onde todos e todas sao mais que bem-vindos   por isso buscamos diversidade em identidade de genero   cor e etnia   orientacao sexual   origem   pessoas com deficiencia   entre outras diversidades   pois entendemos que JUNTOS construimos a Contabilizei do nosso jeito.RESPONSABILIDADES E ATRIBUICOESUm dia tipico inclui:Fornecer suporte aos funcionarios da cia para equipamentos   sistemas e recursos da rede   incluindo a Internet   atraves de ferramenta de chamado ou chat   garantindo a sua produtividade  Realizar a instalacao ou configuracao de softwares   atraves de atendimentos de chamados   garantindo a produtividade dos funcionarios  Colaborar com o estoque de perifericos   pecas e acessorios de infraestrutura de TI   atraves de sistema de inventario e controles paralelos   garantindo a disponibilizacao e reposicao destes recursos  Instalar ou configurar equipamentos   seja para trocas ou para novos funcionarios   atraves de processos pre definidos   contribuindo com o crescimento das equipes  Colaborar com cotacoes   atraves de pesquisas e contato com fornecedores   garantindo a reposicao do estoque e reducao de custos da cia  Colaborar com o monitoramento da rede   seus recursos e equipamentos   atraves de ferramentas de monitoramento de rede e checagens periodicas   buscando a alta disponibilidade da rede e de seus recursos  Colaborar com o inventario de rede   atraves de sistema de inventario e controles paralelos   garantindo o controle e organizacao do parque de maquinas e equipamentos da cia  Seguir com as politicas de seguranca   atraves de processos pre definidos e ferramentas de seguranca (antivirus)   contribuindo com a seguranca da informacao e dos equipamentos de toda a cia.REQUISITOS E QUALIFICACOESVoce precisa de:Ensino Superior Cursando   Bacharelado em Ciencia da Computacao ou Sistemas de Informacao   Tecnologo em Analise de Sistemas   Redes de Computadores ou Seguranca da Informacao.          Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-redes-de-computadores-at-instituto-euvaldo-lodi-iel-go-3099533546?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=RxFWsKx4uI%2FoB2Lb%2Fdqsfg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Redes de Computadores;   DESCRICAOEstagio no Suporte Tecnico com atendimento a usuarios e manutencao de maquinas.Precisamos de alunos que tenham o interesse em atuar na area de Infraestrutura   que possuam uma boa comunicacao   dinamismo e saiba trabalhar em equipe.Cursando Tecnologia da Informacao ou Tecnico em Redes de Computadores.Local de trabalho: Goiania   GORegime de contratacao de tipo: EstagioJornada: Periodo IntegralArea e especializacao profissional: Informatica   TI   Telecomunicacoes - InfraestruturaNivel hierarquico: EstagiarioREQUISITOSEscolaridade Minima: Ensino SuperiorVALORIZADOTempo de experiencia: Sem experienciaHABILIDADESingles tecnicopacote office          Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/166-est%C3%A1gio-de-ti-infraestrutura-at-wareline-3097396782?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=cMWusxDNPF71tsAW6nauCA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card;166 - Estagio de Ti (Infraestrutura);           Procuramos um (a) estagiario (a) que tenha disposicao para aprender e deseje atuar com Infraestrutura e suporte ao usuario presencial em Campinas.A Wareline esta ha 33 anos no mercado hospitalar oferecendo um software de gestao completo para mais de 350 clientes.Se voce se identifica com uma cultura de proximidade   didatica e especialista   quer trabalhar em um lugar que se orgulha em promover a saude atraves da tecnologia   venha para a Wareline!ResponsabilidadesRealizar atendimento em primeiro nivel de suporte ao usuario final   Fornecer suporte tecnico e apoio aos usuarios quanto ao uso de equipamentos   programas computacionais.Apoiar quanto a correcao e manutencao dos softwares e hardwares   Realizar instalacao e configuracao de softwares (Pacote Microsoft Office   navegadores   sistemas da Wareline)   Configurar e instalar recursos e sistemas computacionais Windows e Linux   Fazer uso das ferramentas de suporte e procedimentos tecnicos para prover solucoes para os casos reportados pelos usuarios   Elaborar documentacao de procedimentos operacionais.Qualificacoes basicasGraduacao em andamento Ciencias da computacao   Tecnologia da informacao   Redes de computadores   Sistemas para internet e Analise de sistemas.Perfil organizado   comunicativo e proativo para as atividades rotineiras com autonomia e autogestao.Voce ira se destacar seConhecimento em Pacote Office 365 e nos Sistemas Operacionais Windows e Ubuntu LinuxNocoes basicas de Redes - Protocolo TCP/IP  Conhecimento em Automacao para instalacao os Sistemas Operacionais Windows e Ubuntu LinuxO que a Wareline oferece?Estagio 20h/semanais Vale refeicaoVale transporteSeguro de vidaPlanos de capacitacao e desenvolvimento permanentesSe identificou?Venha ser Wareline! Cadastre seu curriculo!Conectando Respostas   Simplificando Processos.                Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-redes-de-computadores-e-infraestrutura-de-ti-at-vaccinar-nutri%C3%A7%C3%A3o-animal-3109252378?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=gKAlsr4IbTsWkGQNvGxPPA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Redes de Computadores e Infraestrutura de TI;           Atuara nas atividades internas e demais funcoes pertinentes ao cargo. Necessario conhecimento na area de atuacao.BeneficiosFormacao Academica:Nao informadoSalarioExperiencia:A combinarCargoEstagio em Redes de ComputadoresEmpresaVaccinar Nutricao e Saude AnimalIndustria de produtos alimenticios.RamoIndustrial                Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-de-t-i-at-cifal-distribuidora-3089009749?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=iNJkIjvYGcec7OsEXrO7rw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio de T.I;   Horario: Segunda a sexta-feiraContratacao: Efetivo  CLTNivel: ProfissionalDescricao e ResponsabilidadesAuxiliar o departamento na instalacao e manutencao dos notebooks   smartphone   impressora termica   impressoras dos departamentos internos   Realizar a formatacao e instalacao de softwares   Acompanhar a manutencao das redes   preparacao e configuracao dos equipamentos comerciais   Atualizar rotineiramente os sistemas operacionais de informacoes   androides e sistema Cifal  Prestar suporte aos usuarios internos e externos   Cuidar da manutencao das impressoras internas e trocas de tonners.RequisitosCursando Sistema de Informacao e areas afins ou cursando Tecnico em Manutencao de Computadores   Desejavel conhecimento em manutencao e/ou suporte de computadores. Beneficios: Seguro de Vida   Vale-transporte                Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-ti-tatuap%C3%A9-at-saee-est%C3%A1gios-3085056662?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=52q9b3kdgeekqQO7dTebUw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Em TI - Tatuape;           Vaga de Estagio Em TI - Tatuape em Sao Paulo. R$ 1.500  00 (Bruto mensal). Parcial manhas. Estagio Area e especializacao profissional: Informatica   TI   Telecomunicacoes - Suporte Tecnico Nivel hierarquico: Estagiario Local de trabalho: Sao Paulo   SP Regime de contratacao de tipo Estagio Jornada Parcial manhas Estagio para estudantes cursando tecnologo ou superior em Sistemas de Informacao   Redes de computadores   Analise e Desenvolvimento de Sistemas   Gestao da Tecnologia e Informacao e areas correlatas   para empresa localizada no Tatuape. Atividades: Manutencao em hardware de pcs e notebooks (troca de hd para ssd   troca de memoria   troca de fonte)   Manutencao em software de pcs e notebooks (instalacao windows 7 e 10   pacote office   configuracao de rede   softwares terceiros   drivers e etc)   Manutencao em impressoras (troca de toner   inclusao de papel   gerar relatorio de uso)   Elaboracao e manutencao de planilhas de controle de TI (equipamentos   licencas   acessos de usuarios)   Suporte de TI a usuarios da empresa (troca de perifericos   ajuda com e-mail   sanar problemas do dia a dia)   Suporte remoto a pontos de venda (geracao de recibo pdf   teste de internet   cadastro de boletos em sistema interno)   Organizar   testar e armazenar os equipamentos no estoque de TI   Auxilio nas atividades administrativas do departamento. Horario de segunda a sexta das 10h as 16h. Bolsa1500  00 + VT. Beneficios adicionais: Seguro de Vida   Vale-transporte                Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-superior-de-tecnologia-em-redes-de-computadores-at-est%C3%A1gio-sul-recursos-humanos-3109230717?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=ocA6%2BIo3GwNn4mxKY5z8xg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Superior De Tecnologia Em Redes De Computadores;           Cursando Analise e Desenvolvimento de Sistemas e areas afins. Desejavel conhecimento em Javascript   HTML e CSS3. ATIVIDADES O estagiario auxiliara a prover solucoes tecnicas para novas features e suporte a features ja existentes   desenvolver interfaces responsivas mobile-first comprometendo-se com a usabilidade e fidelidade ao layout   integracao de interface com APIs Rest (monolito / microsservicos). Auxiliara ativamente com UX Designer para garantir aderencia do design a tecnologia adotada e aplicar boas praticas de codificacao.BeneficiosFormacao Academica:Nao informadoSalarioExperiencia:A combinarCargoEstagiarioEmpresaEstagio SulAgencia de estagios.RamoEstagio                Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-tecnologia-da-informa%C3%A7%C3%A3o-at-faculdades-batista-do-paran%C3%A1-3083023381?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=%2FebpYcZjoT5TnLnnKi5BTA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio - Tecnologia da Informacao;   Quem somos?As Faculdades Batista do Parana   uma instituicao com mais de 80 anos de tradicao em cursos de Teologia e uma das mais importantes em seu ramo   esta em busca de profissional para compor sua excelente equipe!Ficou interessado   entao #VempraEquipeFabapar Voce e colaborativo   dinamico   pro-ativo e tem facilidade com sistemas? Cursa Analise e Desenvolvimento de Sistemas   Ciencias da Computacao   Redes ou Gestao da Tecnologia da Informacao ou areas afins   esta vaga e para voce! Como sera seu dia-a-dia:Auxiliar na manutencao e suporte em informatica  Auxiliar na Instalacao e troca de perifericos  Recepcionar atendimento de chamados  Auxiliar no suporte aos clientes internos da instituicao  Auxiliar na Instalacao e configuracao de impressoras e sistemas operacionais  O que precisamos?Que tenha conhecimentos em:  Formatacao de computadores   Configuracao de redes   Configuracao de impressoras   instalacao e configuracao de sistemas operacionais   Instalacao de pacote office  O que oferecemos?Bolsa-Auxilio R$ 800  00 (mes) / VR/VA R$ 250  00 (mes) / Auxilio Transporte / Opcao de Plano Odontologico / Estacionamento no Local /  Bolsa de 50% nos cursos de Graduacao e Pos- Graduacao (Lato Sensu) ofertados pela FABAPAR/ Contrato via CIEE/ de segunda a sexta - 6h por dia. Identificou-se?Envie seu curriculo com o assunto: Estagio  TI para trabalheconosco@fabapar.com.br          Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/estagio-infraestrutura-de-ti-at-programmers-beyond-it-brasil-3048358219?refId=RZaPpNsk4tiXjIAt6BDlmA%3D%3D&trackingId=EvKAbgsoaPFh81OHQ6ElXg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Infraestrutura de TI;   Nosso negocioAqui na Programmers   aceleramos grandes ideias com inovacao e tecnologia. Com uma trajetoria de mais de 30 anos   o que nos move sao os desafios em construir ideias em solucoes reais   para que nossos clientes sejam referencias no segmento que atuam.Especialistas em desenvolvimento de software e inteligencia de dados   temos uma relacao de transparencia   confianca   credibilidade e reconhecimento neste mercado.Nosso maior sonho? Impactar empresas e pessoas.Descricao:Como estagiario de Infraestrutura de TI   e importante que voce se sinta confortavel na estruturacao da area de Infraestrutura e queira se desenvolver. Voce Apoiara na execucao de processos de infraestrutura e no atendimento ao colaborador interno por meio de chamados.Responsabilidades:Apoiar o atendimento a chamados de infraestrutura   e na prestacao de suporte ao cliente interno (colaboradores) orientando-os na utilizacao de hardwares e softwares  Buscamos alguem que ...Seja comunicativo   prestativo e esteja aberto a aprender novas tecnologias e ferramentas.Estejam cursando faculdade de Seguranca da informacao   Redes de Computadores ou afins.Tenha interesse em aprender a rotina de infraestrutura de TI (Backup   AD   DNS   DHCP ETC.)Tenha interesse em ser um administrador de rede   e em aprender cloud (Azure   AWS   GCP) e ao pacote do Office365Seriam pontos de destaque se tiver (Nao e obrigatorio):Ingles avancado.Conhecimentos Windows / Linux / pfSense  Conhecimentos em Cloud (Azure   AWS ou GCP)Para uma vida mais saudavel   te proporcionamos: Politica de Home OfficePlano de saude   com cobertura nacionalPlano odontologicoConvenio com SescGympass Te apoiamos com:Vale refeicao ou alimentacaoAuxilio crecheParticipacao nos resultadosLicenca maternidade/paternidade estendidaPlano de capacitacao pessoal/anualTreinamento do idioma inglesPrograma de intercambio (USA)Nossas vagas sao para todos   pois acreditamos que diferentes historias   experiencias e habilidades sao essenciais para construirmos melhores solucoes para nossos clientes e ambientes saudaveis para o nosso dia a dia.          Exibir mais                   Exibir menos;73
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-mec%C3%A2nica-at-cetest-minas-engenharia-e-servi%C3%A7os-3109253672?refId=FTnLWoArA1TIt%2FXd3usvFw%3D%3D&trackingId=BelfjicZS4R3wTPVPietfw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em mecanica;           Ira auxiliar na cotacao e elaboracao de orcamento   incluindo materiais   equipamentos e mao-de-obra   auxilio em elaboracao e de propostas tecnicas e comerciais   auxilio e acompanhamento de obras e projetos executivos   auxilio na elaboracao de projetos em AutoCad.BeneficiosA Combinar  Formacao AcademicaEnsino superior cursando em engenharia   preferencialmente mecanica   eletrica ou civil.ExperienciaConhecimentos Especificos: Autocad intermediario. Pacote Office intermediario. Desejavel conhecimento previo em desenho tecnico e projetos. Desejavel conhecimento previo em orcamentos e elaboracao de propostas tecnicas e comerciais.SalarioA combinarCargoEstagio em mecanicaEmpresaCetest Minas Engenharia e ServicosAtua com servicos com engenharia   instalacao e manutencao de sistemas centrais de ar condicionado   de ventilacao e refrigeracao.RamoEngenharia                Exibir mais                   Exibir menos;74
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-administra%C3%A7%C3%A3o-secretariado-at-alpha-est%C3%A1gio-3109212592?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=0OJkrbIyCFr%2BcESCkwD%2Blw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card;ESTAGIO EM ADMINISTRACAO / SECRETARIADO;           Descricao da Vaga Nosso cliente e uma empresa que atua na automacao de servicos   sendo destaque no desenvolvimento   integracao   consultoria   assessoria e suporte tecnico. Bolsa - Auxilio : R$ 800  00 Horario do Estagio : De segunda a sexta-feira   das 12:00 as 18:00 Beneficios : Auxilio - Transporte: R$200  00 Requisitos : Cursando Superior ou Tecnico na area Administracao   Secretariado ou areas correlatas   Conhecimento em pacote Office e boa comunicacao. Atividades : Auxiliar no atendimento   Abertura de chamados   Servicos administrativos na area de TI. Cidade : Ribeirao Preto  SP Regiao : Nova RibeiraniaBeneficiosFormacao Academica:Nao informadoSalarioExperiencia:A combinarCargoEstagiarioEmpresaAlpha EstagioEmpresa atua com recrutamento e selecao.RamoRecursos Humanos/ Recrutamento e selecao                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-facilities-at-alumia-educacional-3107419937?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=sKhMneBXS%2Bv4CVtHWMXoMg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Facilities;   Somos a Alumia   uma startup de educacao!Educacao! E o que respiramos aqui.Nossa proposta abrangente e completa permite que as IES criem grandes versoes digitais de si mesmas!Aqui na Alumia   o nosso proposito e levar educacao de qualidade para mais pessoas   e mudar o nosso pais atraves da educacao. Quer fazer parte dessa transformacao?Estamos com uma oportunidade para Estagio em Facilities para cuidar com muito zelo do nosso Campus.O que seria muito bacana voce ter:Estar cursando ensino superior em Administracao   Secretariado ou areas correlatas  Pacote Office intermediario  Ser proativo e criativo  Ser uma pessoa organizada. Voce sera responsavel por:Mapeamento de necessidades  Orcamento de melhorias  Acompanhamento dos servicos de manutencao predial  Controle de acesso  Controle de patrimonio  Recebimento de encomendas e recepcao de pessoas.Quer saber o que temos de legal por aqui?Bolsa Auxilio compativel com o mercado  Politica de Home Office  Auxilio Home Office  VR/VA flexivel com valor fixo por mes e sem desconto  Refeitorio no local  Comidinhas   frutas   cafe   chas e sucos disponiveis no Campus  Vale transporte de acordo com o deslocamento  Seguro de vida  Plano de saude  TotalpassO Day Off no seu aniversario e por nossa conta  Happy Hour da empresa em vez por mes  Vestimenta casual. Aqui voce pode ser voce!E ai   gostou? Entao venha nos ajudar a construir a educacao do futuro   hoje!                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-adm-at-burh-3098682937?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=PTR5UEEIYvTuJHLg64ZNFw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio ADM;           Estagio tecnico ou superior em ADM/ RH ou secretariado.Auxiliar no atendimento de colaboradores   arquivos e solicitacao de compras.Conhecimento em Excel e Word.Bolsa auxilio   VT   seguro de vida e refeicao no local.O horario sera as 08h as 15h   com 01h de almoco.                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/3744-est%C3%A1gio-tecnico-em-secretariado-ou-correlatas-at-burh-3085768908?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=nZy66drsNFaRn8o23w0zFg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card;3744. ESTAGIO TECNICO EM SECRETARIADO OU CORRELATAS;           CONCEITUADA EMPRESA NO RAMO DE SAUDE.RECEPCAO DE CLIENTES   ATENDIMENTO TELEFONICO E WHATSAPP   AGENDAMENTO DE CONSULTAS E EXAMES   REALIZACAO DE CADASTROS E PREENCHIMENTO DE GUIAS   ARQUIVAMENTO E SEPARACAO DE FICHAS   AUXILIO AOS MEDICOS E EXAMES.BOLSA AUXILIO DE R$1.000  00 + AUXILIO TRANSPORTE R$100  00 + R$150  00 AUXILIO ALIMENTACAO                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-secretariado-at-nube-n%C3%BAcleo-brasileiro-de-est%C3%A1gios-3112115323?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=9B984Ew5H3tjLuKiJYA93Q%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio: Secretariado;           realizar atendimento telefonico   distribuir as correspondencias   realizar o agendamento de reunioes   organizar os documentos   realizar atividades externas eventualmente                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-na-%C3%A1rea-de-atendimento-at-alpha-est%C3%A1gio-3109226338?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=8H0Cdshy4U6gXuGnl6Tknw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card;ESTAGIO NA AREA DE ATENDIMENTO;           Descricao da Vaga Nosso cliente e uma empresa de aluguel de mini veiculos eletricos e pelucias para passeio no Ribeirao Shopping. Bolsa Auxilio : R$ 800  00 Horario do Estagio : 5h/dia - de segunda a sabado   13h as 18h. Beneficios : Auxilio-transporte: R$ 200  00/mes Requisitos : Ser estudante de Ensino Medio a partir de 18 anos   Administracao de Empresas   Pedagogia   Tecnico em Administracao ou Secretariado no periodo noturno   Boa comunicacao e criatividade. Atividade : Atendimento ao publico. Incentivar de forma pedagogica a conscientizacao sobre preservacao do meio ambiente. Auxiliar nas rotinas administrativas. Cidade : Ribeirao Preto - SP Regiao : Ribeirao ShoppingBeneficiosFormacao Academica:Nao informadoSalarioExperiencia:A combinarCargoEstagiarioEmpresaAlpha EstagioEmpresa atua com recrutamento e selecao.RamoRecursos Humanos/ Recrutamento e selecao                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-secretariado-at-people-consulting-3078467627?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=9wQ3vNMuXxnkTvvi1o20qg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Secretariado;           Ja pensou em trabalhar em uma startup jovem   dinamica e cheia de desafios? Compras de Material de Escritorio. Cotacao de Seguro de Vida dos Estagiarios Manutencao da Assistencia Medica dos socios Manutencao das Apolices de Seguro dos socios Manutencao de Veiculos Pedido de reembolso de despesas medicas dos Socios. Pedidos de crachas de acesso para os inners para a administracao do Coworking. Procedimentos de Admissao de Estagiarios junto as faculdades. Procedimentos de Admissao de Consultores PJ - confeccao de contrato. Agendamentos Controle de licencas de SW. Reserva de Salas de Reuniao no Coworking. Recepcao de Visitantes. Cotacao e compra de passagens aereas. Cotacao e reservas de hoteis. Outras atividades administrativas.Pacote Office intermediarioCursando Tecnico em SecretariadoMorar proximo de metroHorario de Trabalho - 13H - 19H                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-secretariado-at-nube-n%C3%BAcleo-brasileiro-de-est%C3%A1gios-3104336400?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=xqt5jNdQjjaSqf3wRXFxgw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio: Secretariado;           realizar atendimento interno e externo   prestar suporte durante as reunioes   agendar compromissos   auxiliar nas demais atividades da area                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-adm-secretariado-at-grupo-recriarh-3109245665?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=CfNZcJEn1bvPN64ePGfv2A%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio ADM Secretariado;           Controle e agendamento de reunioes do Gestor Organizar arquivo Controle dos clientes que responderam o NPS  semanal Organizar   entregar e fazer cotacoes de todo o processo de brindes para o cliente. Realizar comunicacao interna (datas comemorativas   reunioes gerais   mudancas de rotinas e outros) Conferencia de acordos entre a empresa e os assessores na plataforma BI Controle do CRM  marcar reuniao com os clientes (assessor) Controlar agenda pessoal do Gestor.BeneficiosFormacao Academica:Nao informadoSalarioExperiencia:A combinarCargoEstagio em secretariadoEmpresaGRUPO RECRIARHAtividades de consultoria em gestao empresarial   exceto consultoria tecnica especificaRamoRecursos Humanos/ Recrutamento e selecao                Exibir mais                   Exibir menos;75
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-secretariado-at-alpha-est%C3%A1gio-3109237769?refId=iAF9%2B1jA8w%2BaRmwc8SwGOQ%3D%3D&trackingId=ym3ZYueI%2B36l5rL8vqTEDQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card;ESTAGIO EM SECRETARIADO;           Descricao da Vaga Nosso cliente e uma imobiliaria que preza o foco   etica   comprometimento   excelencia e gosto em desenvolvimento de pessoas e negocios. Bolsa Auxilio : R$ 800  00 Horario do Estagio : De segunda a sexta   6 horas diarias Beneficios : Auxilio - Transporte: R$ 150  00 Requisitos : Cursar Secretariado ou Tecnico em Administracao no periodo noturno    Boa comunicacao   organizacao   trabalho em equipe   simpatia e proatividade. Atividades : Auxiliar no atendimento ao publico   Auxiliar nas rotinas administrativas   Auxiliar em treinamentos. Cidade : Ribeirao Preto - SP Regiao : Jardim Nova Alianca SulBeneficiosFormacao Academica:Nao informadoSalarioExperiencia:A combinarCargoEstagio em secretariadoEmpresaAlpha EstagioEmpresa atua com recrutamento e selecao.RamoRecursos Humanos/ Recrutamento e selecao                Exibir mais                   Exibir menos;75
