Link;Titulo;Desc;Curso
https://www.vagas.com.br/vagas/v2371652/analista-recursos-humanos;Analista Recursos Humanos;# O que voce vai fazer Conhecimento dos processos relacionados a jornada do colaborador como Onboarding Desenvolvimento e Engajamento Treinamento & Desenvolvimento Gestao de Desempenho Gestao de Clima Cultura Organizacional Programa de desenvolvimento de lideres e potenciais lideres  Desenvolvimento e implementacao de processos e programas de formacao  Suporte no atendimento as auditorias internas e externas  Vivencia com gestao de performance (objetivos e competencias avaliacao 360 9box calibracao cultura de feedback)  Elaboracao e execucao de processos ligados a performance indicadores e analise de tendencias sugerindo evolucoes. Acompanhamento dos resultados dos KPIs da area e suporte nos planos de acoes.  # O que buscamos em voce Conhecimento dos diferentes sub sistemas de RH (Treinamento e desenvolvimento Gestao de clima Avaliacao de Desempenho e demais subprocessos de desenvolvimento organizacional)  Pacote Office  Intermediario  Desejavel vivencia na area de RH  Diferencial conhecimento de metodologias ageis. #Nao pode faltar Ensino Superior Completo em Administracao Psicologia e/ou Recursos Humanos. #O que oferecemos   Vale alimentacao  Assistencia Odontologica  Auxilio Universitario   Desconto em produtos  Participacao nos lucros e resultados  Programa de Treinamento  Previdencia Privada  Assistencia Medica  Convenios com Academias Escolas de idiomas entre outros #Etapas do nosso processo seletivo   Candidatura  Entrevista com o time de Recrutamento e Selecao  Entrevista com a lideranca  Entrevista Presencial  Feedback  Documentacao  Admissao #Queremos conhecer voce! Empresa Uma das maiores fabricantes de queijos do Brasil (Desde 1963 com muito orgulho)  # Sobre o Scala Ha mais de meio seculo ainda mantemos viva a tradicao italiana do nosso fundador aprimorar a producao de queijos sem perder a essencia do sabor artesanal. Nossa sede esta localizada em Sacramento cidade mineira encravada na Serra da Canastra  area propicia para a producao de leite de alta qualidade. Contamos com tres fabricas duas em Sacramento MG e uma em Salitre de Minas. Alem dessas a Scala possui uma industria de produtos destinados a nutricao animal uma unidade armazenadora de graos e um moderno centro de distribuicao. A empresa tem capacidade para processar mais de 600 mil litros de leite por dia e conta com uma linha de produtos completa que inclui parmesao provolone gorgonzola minas padrao colonial meia cura queijo de coalho prato requeijao cream cheese manteiga e a mussarela. # Sobre Carreira Aqui voce cresce! Investimos em programas de desenvolvimento capacitacao e sucessao de carreira. Valorizamos os talentos e as competencias da nossa gente que e apaixonada pelo que faz. Proporcionamos uma crescente curva de aprendizado com desafios profissionais enriquecedores e assim tambem crescemos juntos com as pessoas. Nossa missao Oferecer produtos de alta qualidade e valor agregado com confianca e respeito as pessoas e ao meio ambiente. #Informacoes Importantes Avaliacao Curricular  Apenas os candidatos que atenderem ao perfil da vaga serao convocados para participacao da proxima etapa. A comunicacao com os candidatos para participacao nas etapas podera ser realizada por e mail. Portanto apos a inscricao na vaga o candidato devera ficar atento ao e mail pois as etapas nao serao remarcadas. Reforcamos que todos os candidatos que se inscreveram na vaga receberao o feedback positivo ou negativo em tempo oportuno. Atencao  O acesso a internet o equipamento para realizacao da entrevista caso ocorra de forma online e o acompanhamento das datas de realizacao das etapas enviadas por e mail e de responsabilidade do candidato. Havendo falhas no sistema no equipamento ou a nao visualizacao do e mail com o agendamento da etapa por parte do candidato nao havera possibilidade de nova data para a realizacao.;6
https://www.vagas.com.br/vagas/v2378079/analista-administrativo-de-pecas-jr;Analista Administrativo de Pecas Jr;Atividades  Desenvolver atualizar e monitorar os indicadores do departamento de Pecas referentes a faturamento margem e market share atendimento de ordens e prioridades de entrega indicadores de importacao e exportacao. Controlar os emails de maneira geral agindo de maneira proativa na resolucao de problemas e criando/atualizando controles internos quando necessario. Elaborar e monitorar os indicadores de evolucao de vendas de pecas nos distribuidores auxiliando o time comercial a propor acoes de marketing e precificacao. Analisar os indicadores de giro das pecas a fim de propor melhorias no planejamento de estoque. Elaborar e enviar comunicados a rede de distribuidores. Treinar os revendedores de forma pratica em atividades relacionadas a correta utilizacao dos sistemas do Wirtgen Group. Auxiliar na construcao de literaturas tecnicas com o apoio de outras areas internas da empresa  Fazer sugestao de campanhas promocionais apos coletar informacoes de mercado com os distribuidores times de suporte ao cliente e marketing. Requisitos  Formacao Superior em andamento ou completo em Administracao Comercio Exterior Eng. De Producao ou afins  Ingles Intermediario Composicao de custos  Ferramentas da Qualidade  SAP. Excel Avancado  Indicadores  Processos de importacao e exportacao basicos. Oferecemos Salario Compativel  Plano de Saude  Plano Odontologico  Seguro de Vida  Vale Transporte  Gympass  Refeitorio.    Idiomas Ingles  Nivel Intermediario;6
https://www.vagas.com.br/vagas/v2383324/analista-financeiro-junior;Analista Financeiro (Junior);Segmento da empresa  Rede de pesquisa.  Atividades a serem desenvolvidas   Organizacao dos pagamentos em pastas (por vencimento e conta bancaria)   Inclusao de pagamentos no gerenciador financeiro do Banco do Brasil   Liberacao de pagamentos na plataforma portal de fornecedores   Abertura de chamados para correcao de eventuais problemas ocorridos na plataforma portal de fornecedores   Identificacao de entradas de recursos nos extratos bancarios   Disponibilizacao de comprovantes ao solicitante   Analise dos pagamentos devolvidos nao efetivados e/ou com dados incorretos   Atualizacao mensal da planilha de posicao financeira das contas correntes e de aplicacao   Arquivamento dos comprovantes de todos os pagamentos efetivados   Baixa dos titulos pagos no sistema Protheus   Relacionamento direto com o gerente das contas para atendimento de demandas   Fechamento de cambio    Suporte aos demais colaboradores da area. Requisitos    Graduacao em administracao ou ciencias contabeis    Conhecimento em rotinas de tesouraria    Experiencia com grande volume de pagamentos   Habilidades com pacote office (Excel). Local de trabalho  Botafogo  Rio de Janeiro.  Horario de trabalho Segunda feira a Sexta feira de 8h as 17h. Remuneracao  R$3.100. Beneficios   VT   Beneficio Socio Familiar  R$13 00.  Plano de Saude Unimed (com coparticipacao).  Ajuda Custo Internet  R$ 80 00.  Seguro de Acidentes Pessoais.;6
https://www.vagas.com.br/vagas/v2376503/assistente-de-impressao-3-d-criacao-prototipagem;Assistente de Impressao 3 D  Criacao & Prototipagem;RP 227065 01 vaga  Sistema FIEB Contrato tempo determinado  4 meses. Carga Horaria 40 horas semanais  Periodo de inscricao 11/05 a 19/05. Metas e Objetivos Estrategicos Atuar no Estudio de Criacao & Prototipagem da Industria Criativa em assistencia ao especialista que executa as diversas atividades relacionadas a prototipacao de servico desenvolvidos pela area. Conhecimentos Tecnicos Conhecimentos basicos de impressao 3D  operacao de impressoras SLS e SLA.  SumariaResponsavel por apoiar e operacionalizar acoes voltadas para o desenvolvimento das atividades da area de atuacao levantar e organizar dados e informacoes a serem repassadas as demais areas e clientes internos e externos a fim de auxiliar no cumprimento do plano de acao da unidade/entidade prestar suporte ao desenvolvimento de projetos e servicos relativos a area de atuacao. Conhecimentos Desejaveis Desejavel nocoes de mecanica/ operacoes de maquinas e ingles basico. Orientacoes sobre as etapas processo seletivo  Analise curricular Triagem R&S Entrevista coletiva ou dinamica de grupo on line.Avaliacao psicologica Entrevista tecnica individual Admissao Todos candidatos podem ser reaproveitados no periodo de ate 1 ano apos a finalizacao do processo seletivo. As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram @gruposeresconsultoria LinkedIn Grupo SERES e Facebook Grupo SERES) sao de total responsabilidade do Grupo SERES nao podendo ser retransmitidas sem autorizacao da empresa. Algumas oportunidades sao divulgadas em sites de anuncio gratuito com objetivo de expandir a divulgacao e atracao de novos candidatos aderentes ao perfil divulgado. As informacoes seguem os padroes de seguranca confidencialidade e sigilo previstos pela Lei Geral de Protecao de Dados. Caso seja identificado a divulgacao em site nao credenciado favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados Abler Vagas Rio Vagas Empregos Catho Google For Jobs Adzuna Glassdoor LinkedIn e Indeed.                         Outros requisitos Conhecimentos basicos de impressao 3D  operacao de impressoras SLS e SLA.;6
https://www.vagas.com.br/vagas/v2360997/analista-de-planejamento;Analista de Planejamento;A Rede Cidada foi criada em 2002 para formar uma rede social real que integrasse acoes complementares gerando sinergia entre tres setores da economia e integrando o trabalho voluntario. O objetivo da organizacao sempre foi criar solucoes de geracao de trabalho e renda para pessoas da base da piramide e desde a sua fundacao a Rede Cidada ja inseriu cerca de 100 mil pessoas no mercado de trabalho. Proposito Promover desenvolvimento humano e social para a integracao ao mundo do trabalho unindo empresas sociedade civil e poder publico. Visao Integrar vida e trabalho um so valor. Valores Empatia metodo colaboracao compromisso empreendedorismo. O ambiente em que trabalhamos foi avaliado por nossos colaboradores e certificado pelo GPTW como uma Excelente Organizacao para se trabalhar. Venha fazer parte da nossa equipe! ATIVIDADES  Apoiar a organizacao no alcance dos resultados estrategicos Construir junto com os gerentes o Orcamento Institucional da Sede e outras filiais da Rede Cidada e Orcamentos de Projetos  Executar o rateio de despesas e garantir que os calculos estejam corretos  Auxiliar na elaboracao e revisao do orcamento anual de curto medio e longo prazo  Elaborar e acompanhar mensalmente o resultado orcado x realizado de toda a Rede Cidada  Promover inclusoes ou alteracoes no programa de orcamento  Apoiar nas prestacoes de contas para os parceiros  Auditar todos os lancamentos financeiros  Analisar os resultados financeiros da organizacao  Apresentar ao superior imediato toda analise que demonstre risco para a organizacao. Auditoria Analisar o relatorio e amostragem dos comprobatorios dos resultados operacionais  Auditar a base de dados e garantir que as informacoes estejam corretas e cadastradas apropriadamente  Auditar os processos financeiros incluindo as classificacoes de despesa e faturamento  Escalar apropriadamente os problemas encontrados e apoiar no processo de investigacao  Manter a base de dados operacional e das areas de apoio adequadamente auditadas e comunicar os principais indicadores  Auxiliar o lider na especificacao do trabalho da auditoria externa auxiliar na analise dos resultados desse trabalho e nas intervencoes para sanar inconsistencias   PRE REQUISITOS  Ensino Superior completo em Administracao Contabilidade ou areas correlatas  Experiencia ou conhecimento na area de Orcamentos planejamento e controle.Outros requisitos SERA UM DIFERENCIAL SE VOCE  Conhecer ou ter experiencia no sistema Sankhya  Conhecer de TI (Tecnologia da Informacao) O QUE OFERECEMOS AO NOSSO TIME  Vale Alimentacao/Refeicao Vale Transporte Plano de saude Plano Odontologico Gympass Reconhecimento por tempo de casa Folga de aniversario Ambiente diverso e inclusivo;6
https://www.vagas.com.br/vagas/v2379415/assistente-de-atendimento-a-clientes;Assistente de Atendimento a Clientes;Atividades a serem exercidas 	Manter relacionamento e atendimento ativo e receptivo aos clientes da FDC 	Efetuar vendas consultivas dos programas e cursos da FDC operacionalizando a venda e todas as suas etapas e processos 	Elaborar escuta ativa para detalhamento das demandas de Parcerias e Programas customizados incluindo analise apurada do momento da empresa e necessidade de treinamento e desenvolvimento 	Participar de eventos e feiras promovidas pela area de Marketing para divulgacao/comercializacao das solucoes educacionais da FDC ao mercado 	Controle de carteira de cliente por meio de acompanhamento e atuacao nos registros sistemicos e funil de vendas 	Suporte e atendimento para apoio na utilizacao da plataforma de vendas FDC Store e plataforma de curso AVA (Canvas) 	Suporte e atendimento para apoio e informacoes acerca dos cursos FDC Store 	Atendimento a clientes por telefone e mail e whatsapp.Outros requisitos Competencias tecnicas necessarias 	Superior completo ou em curso 	Dominio do Pacote Office enfase em Excel 	Desejavel experiencia na area de vendas atendimento ou relacionamento com o cliente 	Desejavel ingles e/ou espanhol avancado foco em conversacao 	Disponibilidade para participar de eventos e viagens.Carga Horaria / Horario 40 horas semanais  de segunda a sexta feira de 8 30 horas as 17 30 horas.Modelo de trabalho Hibrido.Local de Trabalho Fundacao Dom Cabral  Campus Aloysio Faria  Regime HibridoSalario + Beneficios.;6
https://www.vagas.com.br/vagas/v2379002/auxiliar-administrativo;Auxiliar Administrativo;Esta pode ser a oportunidade que voce estava esperando para seguir uma jornada que tenha ainda mais conexao com o seu proposito profissional e de vida! Na Sao Judas voce vai conviver com a formacao integral do ser humano por meio da excelencia no Ensino na Pesquisa e na Extensao em uma das tres melhores universidades privadas do estado de Sao Paulo de acordo com o MEC.  Olha so esta vaga! Quais serao as atividades do seu dia a dia 	Prestar atendimento a alunos e professores atuar com independencia responsavel ser co responsavel pelo seu desenvolvimento e desempenho  	Operar os sistemas academico com maior complexidade bem como ser conhecedor da regra de negocio  	Entender as solicitacoes de alunos e realizar propostas direcionamentos adequados e atuar como agente solucionador de problemas (comeco meio e fim)  	Identificar a necessidade do aluno e orienta lo em relacao a duvidas academicas financeiras e administrativas direcionando o ao setor ou canal responsavel realizar propostas e tratamentos adequados  	Realizar os atendimentos de forma eficiente e que a solucao seja apresentada em tempo adequado (primeiro atendimento)  	 Atendimento segmentado para os alunos COI instrucoes academicas e financeiras vinculo de disciplinas dispensa de disciplinas geracao de boleto analise de documentacao e recebimento de documentacao acompanhamento e entrega da meta  	Monitorar sistema de Filah e realizar alteracoes quando necessario (na ausencia das assistentes) baseando se no comportamento da fila  	Atendimento ao fale com a gente  	Executar atividades de maior complexidade correlatas da area e/ou dos nucleos da area como suporte ou backup quando solicitado  	Manter se atualizado quanto a novos procedimentos e processos inerentes a sua area de atuacao executar outras atividades correlatas do mesmo nivel de dificuldade quando solicitado. O que voce precisa ter para concorrer a vaga  	 Ensino Medio Completo	Pacote Office Intermediario  Onde voce ira trabalhar  USJT BUTANTA Horario  Disponibilidade para atuar  Segunda a Sexta 11 00 as 21 00 Ah e vale lembrar! Nossas vagas sempre sao direcionadas para pessoas com deficiencia.;6
https://www.vagas.com.br/vagas/v2377859/analista-finops-pcd;Analista FinOps PcD;Buscamos pessoas que sao conectadas com a transformacao digital que gostam de aprender novas solucoes e compartilha las. Aqui na Cielo atendemos com excelencia os nossos clientes! Por isso valorizamos equipes de alto desempenho que sao colaborativas e respeitam as diferencas. Vaga exclusiva para PCD (Pessoas Com Deficiencia). Se voce se identificou venha trabalhar conosco! #VemPraCielo O dia a dia vai ser o seguinte  Lidar com as cobrancas e pagamentos junto aos fornecedores de Infraestrutura de TI da organizacao garantindo a devida validacao conforme a utilizacao de tecnologia e seus respectivos custos  Definir e manter a precificacao dos produtos da empresa referente aos custos de tecnologia garantindo a visibilidade para showback e/ou chargeback  Acompanhar a utilizacao dos recursos de Datacenter Cloud e plataformas SaaS bem como efetuar a gestao da utilizacao de licencas dos diversos softwares contratados para suportar o negocio da organizacao identificando anormalidades e oportunidades de eficiencia e atuando de forma proativa para mitigar impactos de planejamento financeiro  Identificar e cobrar a execucao de acoes de eficiencia junto aos responsaveis para garantir a saude financeira dos sistemas da empresa  Projetar os custos financeiros de novos projetos e de crescimento vegetativo relativos ao uso de recursos computacionais  Criar e apresentar relatorios demonstrativos de utilizacao com analises verticais e horizontais.   Outros requisitos O que voce precisa ter de conhecimento para essa vaga     Superior completo ou cursando em TI  Experiencia anterior em rotinas de FinOps (Operacoes Financeiras/ gestao de recursos de TI)  Interesse por se desenvolver na area de tecnologia.;6
https://www.vagas.com.br/vagas/v2379287/estagio-em-marketing-omelete-desenvolvimento-cultural;Estagio em MARKETING  Omelete Desenvolvimento Cultural;Requisitos  Cursando 2o OU 3o ano em MARKETING  Conhecimento em HTML CSS Javascript jQuery etc)  Interesse em desenvolvimento web e tecnologia em geral  Desejavel conhecimento em Python  Interesse por Django Flask ou outro framework similar Conhecimento Basico/Intermediario em Ingles. Area  Tecnologia Atividades  Auxiliar a equipe de marketing nas atividades de relacionamento com o cliente  Construcao da regua de CRM Gerenciamento do cronograma de disparos Construcao de e mail marketing dentro da ferramenta Dinamize  Auxiliar a equipe de marketing na atualizacao dos conteudos dos sites institucionais  Acompanhamento diario do CSM garantindo que o cronograma de atualizacoes aconteca Demandar os conteudos (imagens e textos) da criacao de acordo com os objetivos de cada mensagem Atualizar o CMS para publicar os conteudo  Realizar constante benchmark de mercado  Analisar os concorrentes diretos e indiretos Trazer referencias e repertorio criativo Propor ideias e novas solucoes  Ser responsavel pelo processo financeiro  Organizar a planilha de investimentos diariamente Cadastrar novos fornecedores no sistema interno Air Table Fornecer reports de todos os projetos e jobs citados acima ao departamento de marketing.   Beneficios  Bolsa auxilio R$ 1.200 00 Vale transporte Vale refeicao 13o Bolsa Seguro de acidentes pessoais Possibilidade de prorrogacao de contrato Possibilidade de efetivacao Informacoes  Horario 6h/dia  09 00 as 16 00 / 10 00 as 17 00 / 13 00 as 20 00 Local de estagio Consolacao.;6
https://www.vagas.com.br/vagas/v2382776/tecnico-automacao-ii;Tecnico Automacao II;O Grupo SERES em parceria com empresa multinacional do segmento de saneamento seleciona profissional para atuar na area Operacional.Principais atividades Desenvolver atividades tecnicas de automacao realizando e/ou orientando servicos de manutencao preditiva preventiva e corretiva em instalacoes componentes equipamentos instrumentos e sistemas de automacao controle e rede de telemetria elaborando analisando monitorando e testando trabalhos de infra estrutura de automacao e instrumentacao em campo.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram @gruposeresconsultoria LinkedIn Grupo SERES e Facebook Grupo SERES) sao de total responsabilidade do Grupo SERES nao podendo ser retransmitidas sem autorizacao da empresa. Algumas oportunidades sao divulgadas em sites de anuncio gratuito com objetivo de expandir a divulgacao e atracao de novos candidatos aderentes ao perfil divulgado.As informacoes seguem os padroes de seguranca confidencialidade e sigilo previstos pela Lei Geral de Protecao de Dados. Caso seja identificado a divulgacao em site nao credenciado favor comunicar reportando imediatamente ao cpd@gruposeres.com.brSites credenciados Abler Vagas Rio Vagas Empregos LinkedIn Catho Google For Jobs Adzuna Glassdoor e Indeed.Outros requisitos Requisitos Ensino tecnico em eletromecanica eletronica automacao ou eletrotecnica Conhecimentos do Pacote office Programacao CLP em Diagrama Ladder Diagrama de Blocos ou Texto Estruturado Simbologia para Projetos de Eletrica Hidraulica e Instrumentacao Nomenclaturas Padrao ISA em Automacao Protocolos de Rede de Comunicacao e Instrumentacao Montagem de Paineis Eletricos CNH  Categoria A/B Registro no conselho.;6
https://www.vagas.com.br/vagas/v2380274/medico-ginecologista;Medico Ginecologista;Area de Atuacao Complexo do Hospital das Clinicas Carga horaria 120 horas mensais  Local de trabalho  Sao Paulo Requisitos  Formacao Certificado da Graduacao completa em Medicina (obrigatoriedade de anexar documentacao)  Registro profissional CRM Ativo (obrigatoriedade de anexar documentacao) Certificado da Residencia Medica em Ginecologia concluida (obrigatoriedade de anexar documentacao) Comprovante atualizado de vacinacao contra COVID 19 (obrigatoriedade de anexar documentacao)  Conhecimentos desejaveis  Ingles e informatica. Desejavel mestrado em ciencias da saude (andamento ou concluido)   Atribuicoes    Realizar consultas medicas em pacientes em acompanhamento no Servico e que apresentam demandas de Saude da Mulher   Examinar as pacientes em ambulatorio e hospital dia conforme necessidades da area de Saude da Mulher   Atender as jovens que vivem com HIV especialmente as de transmissao vertical transferidas do Instituto da Crianca do HCFMUSP   Consultar resultados de exames de diagnostico para subsidiar a consulta medica   Prescrever medicamentos padronizados pelo HCFMUSP   Registrar a consulta medica em sistema informatizado prontuario eletronico   Desenvolver atividades de ensino relacionadas a atencao as mulheres que vivem com HIV e/ou hepatites virais IST e PrEP   Participar das atividades teoricas e praticas da Residencia Medica em Molestias Infecciosas e Parasitarias e da Ginecologia da FMUSP   Ministrar aulas aos alunos da Liga Academica de Assistencia e Prevencao em HIV/Aids e aos funcionarios do SEAP HIV/Aids em atividades de educacao continuada   Colaborar com a formacao dos especializandos de Psicologia e Servico Social em treinamento no SEAP HIV/Aids por meio de atividades multiprofissionais   Desenvolver atividades de pesquisa relacionadas a temas de interesse na atencao a mulheres com HIV. Ser cortes com as pacientes alunos e funcionarios.  Etapas do Processo Seletivo  1o etapa Avaliacao de titulos  analise do curriculo e da documentacao solicitada   2o etapa Prova escrita e/ou 3o etapa Prova pratica 4o etapa Entrevista Prazo de inscricao 22/05/2022 a 28/05/2022;6
https://www.vagas.com.br/vagas/v2375684/estagiario-da-operacao-da-ute-porto-de-sergipe;Estagiario da Operacao da UTE Porto de Sergipe;Resumo da descricao do trabalhoAcompanhar e diagnosticar as causas de falha dos seguintes equipamentos transformadores motores interruptores e sistemas de monitoramento  e controle da planta. Principais Responsabilidades (Sob supervisao). 1  Acompanhar a aplicacao da Politica de Seguranca e Procedimentos em conformidade com as normas e regulamentacoes da Administracao de Saude e Seguranca e da Agencia de Protecao ao Meio Ambiente estabelecidas pelos governos municipal estadual e federal. 2  Participar no planejamento e implementacao de programas de treinamento para o pessoal da Planta em praticas de seguranca prevencao contra incendios e tecnicas corretas de manipulacao de produtos quimicos toxicos equipamentos e outros materiais. 3  Preparar analises de causas de acidentes e riscos a saude pelo uso inadequado de EPI ou de produtos pelo pessoal da Planta. 4  Inspecionar recursos da Planta para detectar a existencia ou o potencial de acidentes e situacoes de risco a saude determinando medidas corretivas e preventivas onde forem indicadas realizando o acompanhamento e assegurando a sua implementacao. 5  Apoiar na investigacao de acidentes e de quase acidentes. 6  Acompanhar os sistemas de drenagens de agua e de esgoto estejam de acordo mantendo os registros exigidos e emitindo relatorios. 7  Acompanhar controlar os efluentes gerados na Planta mantendo os registros exigidos pelos orgaos reguladores. 8  Desenvolver e manter planos de atendimento a emergencias. 9  Assegurar que todo lixo perigoso seja disposto de maneira apropriada. 10  Acompanhar auditorias de EHS conforme exigencias incluindo auditorias de terceiros recomendando correcoes. 11  Receber e administrar solicitacoes de EHS feitas por empreiteiros e Consultores. 12  Interagir com o pessoal de Operacao e Manutencao para criacao organizacao e funcionamento do Comite de Seguranca da Planta. 13  Apoiar sob supervisao o estudo implementacao e manutencao do programa FW 2.0 14  Auxiliar na emissao do PPRA  Programa de Prevencao de Riscos Ambientais. 15  Auxiliar na emissao do PCMSO  Programa de Controle Medico e Saude Ocupacional. Analisar aspectos ergonomicos do trabalho recomendando correcoes. 16  Apoiar na fiscalizacao de orgaos governamentais relacionadas com saude seguranca e meio ambiente. Manter toda documentacao de EHS. 17  Apoiar outras tarefas correlatas as acima descritas a criterio de seu superior imediato. 18  Apoiar a implantacao de todos procedimentos de SMS da GECS 19  Apoiar o cumprimento dos requisitos de EHS do contrato com o cliente 20  Dar suporte a auditorias no minimo anual para verificacao do cumprimento de requisitos legais 21  Oferecer suporte ao cliente na implantacao de suas diretrizes de EHS e cumprimento das condicionantes da Licenca de Operacao. Formacao Cursando Engenharia Ambiental (conclusao prevista a partir de Dezembro/23)Idioma Ingles IntermediarioConhecimento Pacote Office Oferecemos  Bolsa estagio compativel com o mercado Convenio Medico e Odontologico Seguro de Vida Vale Transporte/Fretado Restaurante (Fabrica) Programa de assistencia a colaboradores.;6
https://www.vagas.com.br/vagas/v2379311/lider-de-producao;Lider de Producao;Liderar colaboradores do setor de producao distribuindo tarefas treinamento atribuindo funcoes e verificando para que as mesmas sejam cumpridas dentro dos moldes da empresa.   Desenvolver e treinar o operador multifuncao para futura ocupacao de um posto de lider.   Preparar o setor produtivo conforme solicitacoes dos servicos a serem executados com o objetivo de obter otimos resultados de producao.   Administrar diariamente os componentes e produtos acabados depois de prontos para que sejam inspecionados contados e controlados para que alcance a eficiencia de produtividade desejada.   Analisar os relatorios diarios de producao e qualidade providenciando as respectivas correcoes visando identificar desvios dos padroes no processo produtivo.   Elaborar indicadores e acompanhar diariamente com dados de producao manutencao (maquinas paradas) qualidade seguranca e Lean.   Alocar os recursos tecnicos humanos e financeiros do seu setor visando a obtencao de resultados compativeis com os objetivos fixados.   Gerir o desempenho operacional garantindo os treinamentos e respeito a rotina de fabricacao.   Garantir os apontamentos nos boletins hora a hora e indicadores de resultados.   Realizar escutas periodicas e avaliacao de desempenho na garantia de obtencao de metas e objetivos.    Local Camorim Jacarepagua    Escala 6x1Horario 2o Turno (14h20 as 22h35)3o Turno (22h35 as 06h05)    Necessario    Possuir formacao tecnica.   Estar cursando ou ter concluido ensino superior em Administracao Engenharia de Producao ou afins.   Ter experiencia anterior como gestor de pessoas (acompanhamento de ferias ponto avaliacao de desempenho e outros).   Conhecimento de Lean Manufacturing.   Pacote Office avancado.   Experiencia com controle de indicadores (OEE Qualidade e outros).    Desejavel    Conhecimento do Sistema SAP.   Ter experiencia anterior em Industria.;6
https://www.vagas.com.br/vagas/v2379727/auxiliar-administrativo;Auxiliar Administrativo;Esta pode ser a oportunidade que voce estava esperando para seguir uma jornada que tenha ainda mais conexao com o seu proposito profissional e de vida!Fazer parte da AGES no Ecossistema Anima e acreditar que podemos transformar milhares de vidas pela educacao de qualidade proporcionando a alunas e alunos experiencias unicas personalizadas e inovadoras.Olha so esta vaga!Nosso time de Operacoes! Quais serao as atividades do seu dia a dia  Atendimento presencial e telefonico dos candidatos com foco em conversao para matricula  Realizacao da matricula e gestao do processo (inicio meio e fim)  Acionamentos de bases de vestibulares para fins de captacao  Acompanhamento dos candidatos a visita guiada dentro da IES  Participacao em campanhas e eventos para divulgacao e base de leads. Acompanhamento e consulta de protocolos abertos dentro do sistema academico e financeiro  Recebimento conferencia e digitalizacao de documentos  Acompanhamento de relatorios Rotinas administrativas Atingimento de metas estabelecidas  O que voce precisa ter para concorrer a vaga  Ensino Medio Completo Habilidades com Pacote Office  Experiencia em vendas sera um diferencial. Bom relacionamento interpessoal e habilidade com atendimento  Organizacao e rotinas administrativas  Desenvoltura comercial  Horario 09 00 as 18 00 (2aa6a) 1h Int 08 30 as 12 30 (Sab)Como funciona nosso processo seletivo 1. Analise dos curriculos2. Entrevista e Inventario comportamental com nosso time de Recrutamento e Selecao3. Entrevista Tecnica com a lideranca Ah e vale lembrar! Nossas vagas tambem sao direcionadas para pessoas com deficiencia. Conheca o Ecossistema Anima Comecamos a nossa jornada em maio de 2003 e atualmente estamos presentes em sete estados brasileiros  Sao Paulo Minas Gerais Santa Catarina Parana Goias Bahia e Sergipe reunindo cerca de 140 mil alunos e aproximadamente 8 mil educadores entre colaboradores e docentes. Somos uma comunidade com ampla estrutura de aprendizagem multidisciplinar que transmite pertencimento e tem os estudantes no centro das decisoes. Enxergamos em cada detalhe novas formas de promover a educacao. Essa e a essencia que nos faz ser diferentes. Esse e o Jeito Anima de Ser. Estamos em busca de pessoas que se sintam estimuladas por desafios sejam empreendedores internos ouvintes atentos abertos ao aprendizado constante e gostem e saibam liderar projetos e desenvolver pessoas.;6
