LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/pessoa-analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-security-awareness-at-iblisssegurancadigitalltdavagas-3032028624?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=OSF3uQ%2BIhnPGfX3xVWdEag%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card;Pessoa analista de seguranca da informacao - security awareness;   Sobre a IBLISSCom mais de 13 anos de expertise   somos uma empresa especializada em Seguranca da Informacao e Privacidade   com foco no fornecimento de solucoes e programas estrategicos. O proposito da IBLISS ao longo desses anos   e motivar nossas pessoas colaboradoras a se engajarem em nossa proposta por uma sociedade mais segura.Nossas solucoes sao personalizadas e direcionadas aos objetivos de negocio de cada organizacao   desta forma   nossa abordagem de atuacao possibilita uma melhoria continua da maturidade de seguranca da informacao e privacidade   sempre focando na reducao de custos operacionais e criando diferenciais competitivos.Nosso time e composto por profissionais especializados e certificados que apoiam projetos de Seguranca da Informacao e Privacidade de alta complexidade   gestao de riscos   diagnosticos   adequacao   monitoracao e prevencao de ameacas digitais nos mais diversos segmentos de mercado.Acreditamos que vendas saudaveis   entregas de valor e parcerias duradouras sao os pilares para garantir a perpetuidade e fazer a diferenca real na vida de outras pessoas.Olhamos as pessoas em sua essencia e reconhecemos sua existencia   por isso incentivamos a candidatura de mulheres   PCDs   LGBTQIAP+   pessoas negras/pretas e indigenas e todes e quaisquer grupos sub-representados.Certificada pela GPTW   como uma das melhores empresas para se trabalhar   temos orgulho de ser uma empresa dinamica e antenada. Buscamos constantemente a transformacao Digital e humana e sempre querendo ir alem.Trabalhamos Para Que Nossas Pessoas Estejam Motivadas   Sejam Reconhecidas Pelo Seu Excelente Trabalho e Sintam-se Parte Integrante Desse Desafio   Envolvendo Nossos ValoresInovacao   etica   transparencia   imparcialidade e objetividade.Sobre a VagaBuscamos um perfil que valoriza a objetividade   cooperacao   planejamento e organizacao. Alem disso   que goste de inovacao e propor novas ideias para a area de Education.AtividadesDesenvolver Programa de Conscientizacao em Seguranca da Informacao  Ministrar treinamentos de conscientizacao   preparando conteudo e o material didatico na area de Seguranca da Informacao e Digital  Impulsionar oportunidades para a realizacao de treinamentos customizados conforme as necessidades dos projetos  Definir planos de acao para engajar parceiros internos e externos para o desenvolvimento de uma cultura de seguranca assertiva e solida  Reunir   avaliar e propor plano de melhorias a partir do feedback dos participantes   lideres   instrutores e KPIs das areas de negocios  Pesquisar e recomendar novos metodos e tecnicas de aprendizagem e tendencias de SI  Documentar e reportar o andamento do projeto  Realizar a revisao ortografica   gramatical e iconografica do conteudo dos materiais didaticos impressos e digitais para melhor experiencia dos usuarios  Prover metricas e indicadores de risco e performance para acompanhamento executivo.Pre-requisitosConhecer os conceitos de seguranca da informacao e ciberseguranca  Conhecimentos em phishing assessment  Boa capacidade de comunicacao escrita e verbal  Conhecimento em Pacote Office (Excel   Word   PowerPoint   etc)  Conhecimento de padrao SCORM  Dominio tecnico dos processos de gestao de aprendizagem  Experiencia em aplicar treinamentos de SI (elaborar conteudo   preparar material de apresentacao   estruturar agenda   aplicar o treinamento e monitorar efetividade)Dominar as competencias de planejamento   gestao   manutencao e sustentacao de projeto de longo prazo.DiferenciaisConhecimento de dominios de seguranca das principais normativas e melhores praticas como: Politicas e Normas de Seguranca   LGPD   Bacen 3909/4658/4893   Familia ISO27000   CIS   NIST  Ensino Superior curso em Seguranca de Informacao ou areas relacionadas.Habilidade com escrita e scripts criativos e ludicos para diferentes perfis e publico.Beneficios Que OferecemosFerias flexiveisVale refeicao e alimentacao flexivelPlano de SaudeSeguro de VidaPlano odontologico OMINT (sem coparticipacao)Auxilio crecheDay-off no dia do aniversarioNotebook da empresaBonificacao por indicacaoPLR proporcional Tech TalksHappy HourPlano de Desenvolvimento IndividualFeedbacks construtivos mensais ou periodicosLideres certificados com Management 3.0 que poderao te apoiar em seu crescimento profissionalUm local de trabalho que fara vc sentir-se acolhido com cafe   frutas   bolachas   paes matinais   sao alguns itens que ficam a disposicao o dia inteiro para os colaboradoresUm ambiente de descontracao com sofas   puffs e video-game para uso em horario do almoco ou apos expedienteTodos os dados fornecidos por voce titular na plataforma da Solides serao utilizados para que voce possa participar do processo seletivo e para que os gestores possam avaliar se o seu perfil corresponde aos requisitos da vaga aberta. Sendo estes dados retidos na plataforma por no maximo 1 ano   podendo o prazo ser estendido por meio do seu consentimento.;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-grupobauminasvagas-3030786068?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=fhUMfoYx0kZgcckdC50kFQ%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card;Analista de Seguranca da Informacao;   Ensino Superior Completo. Desejavel pos na area de Seguranca da Informacao  Solida experiencia na area de Seguranca da Informacao  Conhecimentos em ferramentas de seguranca da informacao (Ex: Firewall Fortigate   WAF   Endpoint Security   Antispam   IPS/IDS   Proxy   Antivirus)  Resposta de Incidentes de Tecnologia  Conhecimento em ferramentas de armazenagem e seguranca em nuvem  Conhecimento na Normal ISO 27001 e 27002 e 27005  Conhecimento em LGPD tratativas administrativas e tecnicas  Ingles: Intermediario.Disponibilidade para trabalhar em formato hibrido.Apoiar areas internas nos assuntos de seguranca da informacao  Implementar   alterar   testar controles e configuracoes de seguranca da informacao alinhados com politicas de seguranca e requisitos legais  Gerenciar problemas e incidentes de seguranca  Trabalhar com a equipe de desenvolvimento e tecnologia para garantir que haja uma convergencia de requisitos comerciais   tecnicos e de seguranca  Instalar patches de seguranca nos Servidores  Aplicar configuracoes seguras nos Servidores  Instalar patches de seguranca nos Roteadores   Switches e Wifi  Administracao de Endpoints e Firewalls e Servidores  Administracoes de Solucoes Microsoft 365  Propor   participar e conduzir projetos corporativos no que tangem a seguranca da informacao atraves de processos e metodologias internas visando a criacao de projetos para melhoria da seguranca e apoio nos demais projetos da emp;77
https://br.linkedin.com/jobs/view/analista-de-soc-1-at-fundamentossistemasvagas-3030784751?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=VazLzb59i3xCR5S9ky4R%2Fw%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card;Analista de soc (1);           Conhecimento em logica de programacao  Conhecimento em Pacote Office  Conhecimentos basicos de tecnologias de seguranca da informacao  Boa comunicac;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-soc-at-oivagas-3030788001?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=kBBradhtBjSGcX7KwzGRLw%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card;Analista de seguranca da informacao (soc);           Quais conhecimentos que nao podem faltar? Conhecimentos avancados em Seguranca da Informacao e Cyber Security   Conhecimento avancado em Arquitetura e tecnologia de Redes   Telecom e Infraestrutura    Conhecimentos solidos em Firewalls Fortnet   PaloAlto   WAF   SIEM e ferramentas de mitigacao de ataques DDoS  Conhecimento e vivencia em ambientes Microsoft e Linux   Conhecimento no desenvolvimento de politicas   normas e procedimentos da area de Seguranca da Informacao    Conhecimentos em ambientes Web e Cloud    Experiencia no processo de analise de vulnerabilidades   Conhecimentos em processo de Hardening e gestao de vulnerabilidades  Habilidades Que Aumentam As Suas ChancesCertificacoes de Firewall dos fabricantes Fortinet   Cisco ou PaloAlto. InglesComo sera o seu dia-a-dia?Controles da ISO 27001   Gerenciamento de riscos   Plano de continuidade de negocios e recuperacao de desastres   Criar   implementar e manter controles internos e externos com utilizacao de metricas   Avaliacoes de efetividade   Garantir a qualidade do servico prestado para os clientes com metricas e SLA   Mapeamento de processos internos e externos   Administracao da infraestrutura do cliente interno   Criacao e controle de execucao dos projetos criticos do SOC   Servicos prestados utilizando as boas praticas sugeridas pelo ITIL   Gerenciamento de ambientes produtivos de missao critic;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-dasatecnologiavagas-3030774576?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=lYW%2FO2SuYrN5fcTD6%2FGz5w%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card;Analista de Seguranca da Informacao;   Ensino superior completo em tecnologia da informacao   seguranca da informacao ou areas correlatas  Desejavel conhecimento na Ferramenta One Identity (IDM).Responsavel por conhecer tecnicamente as ferramentas de seguranca da informacao  Garantir que os requisitos de seguranca da informacao e seus controles estejam implementados e sejam eficazes.;77
https://br.linkedin.com/jobs/view/analista-de-privacidade-e-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-pleno-at-tecnobankvagas-3032023032?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=9MubwPpVTVUq2pBsOnAM0g%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card;Analista de privacidade e seguranca da informacao pleno;           Formacao desejavel: graduacao completa nas areas de Administracao   Direito   Economia   Tecnologia da Informacao   ou areas correlatas.Desejavel 03 anos de experiencia na area   em empresas de tecnologia   consultoria e/ou mercado financeiro.Necessario Conhecimento e Experiencia EmAnalise de riscos de Seguranca.Controle de Acesso   Arquitetura de Seguranca Seguranca em Rede   Criptografia   Seguranca em Aplicacoes e Seguranca em Operacoes.Padroes e Normativas ISO/IEC 27001   27002   27005   ISO Guide 73   Nist 800-30   Sarbanes Oxley (SOX)   Cobit e Itil.Gestao e/ou implantacao das tecnologias de protecao dos ambientes de perimetro e rede (Firewall   IDS   Antivirus   Antispam   filtros de conteudos   DLP).DiferencialAnalise de vulnerabilidades em aplicacoes e programacao.Fraudes e gestao de incidentes.Certificacoes: Auditor Lider 27001  Security +   COBIT   ITIL.Identificar   compreender e tratar os riscos estrategicos e operacionais relativos a Privacidade e Seguranca da informacao   de modo que sejam eliminados   mitigados ou aceitaveis   nao comprometendo os requisitos aplicaveis em legislacao   a estrategia e imagem da empresa.Apoiar a area comercial na elaboracao e implantacao do plano de continuidade dos negocios.Acompanhar o gerenciamento do sistema de Gestao da Seguranca da Informacao (SGSI).Elaborar e manter atualizadas politicas e normas da area e garantir a disseminacao dos conteudos aos colaboradores.Assegurar a protecao e confidencialidade da informacao dos clientes   fornecedores   parceiros e colaboradores bem como   dos planos estrategicos   de desenvolvimento de produtos e sistemas.Apoiar na elaboracao de acoes que visam a garantia da integridade das informacoes armazenadas   processadas ou que transitam dentro e fora da empresa   de acordo com o estabelecido em contratos   leis   portarias e regulatorios.Garantir que todos os contratos de fornecedores e clientes   estejam em conformidade legal   visando minimizar riscos. Controlar classificacao e categorizacao.Atender   preparar documentacao e acompanhar os processos de auditorias internas e externas e fiscalizacoes.Promover auditorias que permitam identificar o grau de maturidade do SGSI. Gerir os pontos em abertos   realizar testes de intrusao e para identificacao da efetividade da correcao do risco. Realizar a investigacao e resolucao de incidentes de privacidade e seguranca da informacao.Estabelecer controles e disponibilizar relatorios que visam revisar   avaliar e monitorar riscos e falhas de Privacidade e Seguranca da Informacao   propor alternativas e solucoes para correcoes de eventuais problemas.Coordenar e integrar as acoes de seguranca da informacao referentes a monitoracao de incidentes relacionados a Privacidade e Seguranca da Informacao.Apoiar nas definicoes e decisoes em projetos assim como   nas definicoes arquitetura de sistemas relacionados a seguranca da informacao.Contribuir para a implantacao dos processos de seguranca da informacao por meio do acompanhamento e apoio a area de TI e posterior suporte as equipes das unidades.Contribuir com a identificacao de falhas e riscos de seguranca por meio da analise dos sistemas.Gerar e apresentar metricas de atendimento em cumprimento aos SLAs acordados com os processos de negocio.Compreender   interpretar e manter-se atualizado sobre legislacao pertinente a area.Conduzir as iniciativas de security by design junto as areas   avaliando os riscos potenciais nas implantacoes dos projetos   propondo solucoes que minimizem os impactos no negocio e as perdas operacionais   com foco nos aspectos de Seguranca da Informacao.;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-winovervagas-3030777374?refId=AOWlTSfxzO4jaajuKZqY3A%3D%3D&trackingId=OVs9gcauH58dXmPDy99S%2Bg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card;Analista de Seguranca da Informacao;           Superior Completo / Especialidades em Seguranca da Informacao.Conhecimento e Experiencia com ferramentas como: Kali Linux   OpenVas   Nessus   Metasploit   Nmap  Conhecimento sobre a Lei Geral de Protecao de Dados e Compliance  Conhecimento e Experiencia em Pentest e suas metodologias.Conhecimento em IAM   SIEM.Diferenciais ImportantesIngles avancado  Certificacoes de Seguranca e ferramentasFacil acesso a regiao de Mogi das Cruzes.Elaborar   implementar e revisar as Politicas de Seguranca da Informacao e Procedimentos  Implementacao de solucoes de seguranca da informacao  Seguranca de TI: Antivirus   Firewalls (UTM de preferencia)   IDS/IPS   Scan de vulnerabilidades   Ferramentas de DLP   Recuperacao de Desastres  Definir a arquitetura tecnologica para a analise de sistemas  Mapeamento e analises de vulnerabilidades e ameacas.;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-novaredbrasilvagas-3030767165?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=rypnV0wj5wUGNvDjJPKG%2Fg%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card;Analista de Seguranca da Informacao;           Ter conhecimentos basicos sobre o funcionamento de APIs e web services.Hard Skills (mandatorio) Conhecimento de conceitos e arquitetura de aplicacoes   APIs e webservices   Conhecimento basico em redes (protocolos   camadas   etc)   Conhecimento em sistemas operacionais Microsoft e Linux   Ingles intermediario/avancado para conversacao.Soft Skill Pensamento critico   Criatividade/inovacao   Empatia   Autogerenciamento. Identificar oportunidades de melhoria nos ambientes de clientes para reducao da superficie de ataque e mitigacao de riscos   Realizar troubleshooting de solucoes de seguranca da informacao em clientes de missao critica   Montar ambientes de laboratorio para simular solucoes de problemas   implantacoes e para aprendizado   Participar de treinamentos avancados e desafios de CTF   Apoiar na colaboracao e aprendizado continuo da equipe   compartilhando experiencias e conhecimento.;77
https://br.linkedin.com/jobs/view/coordenador-de-governan%C3%A7a-de-ti-at-quemsomosvagas-3032038075?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=H0JWvnl4CXvUayqem6QUZQ%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card;Coordenador de governanca de ti;           Graduacao: Tecnologia   Engenharia   Economia   Administracao de Empresas  Experiencia: de 3 a 10 anos na funcao  Experiencia com areas de governanca em instituicoes financeiras  E necessario ter Certificacoes ou treinamentos: ITIL 4 Foundation   COBIT 5   ou similares  Importante ter Ingles para preparacao de apresentacoes e participacao de reunioes executivas   Habilidade para implementar metodologias eficientes com processos e metricas clarosExperiencia com lideranca de pessoas  Experiencia para interagir com areas proximas a tecnologia   tais como: Seguranca da Informacao   Riscos   Operacoes   Engenharia de Dados   etc  Habilidade de comunicacao e negociacao   trabalho em equipe e comprometimento com resultados #SENSO DE DONO  Desejavel Certificacoes ou treinamentos: PMBoK   BPMN   Lean 6 Sigma   etc.Desejavel MBA ou Pos Graduacao.Definir   gerir e publicar indicadores de TI: Key Performance Indicators (KPIs) e Objective and Key Results (OKRs)  Acelerar a adocao de melhores praticas de mercado   tais como: COBIT   ITIL   PMBoK   BPMN   Lean 6 Sigma   etc  Controlar   dar visibilidade e projetar os orcamentos de Tecnologia (CAPEX   OPEX)  Evoluir a gestao de fornecedores de Tecnologia / IT Vendor Management   estabelecendo indicadores   revisando contratos   identificando pontos de risco e mantendo agenda constante e proxima aos parceiros de negocio do Banco  Mapear   otimizar e gerir os processos de Tecnologia  Redefinir e coordenar os procedimentos de Gestao de Mudanca   Gestao de Incidentes e Gestao de Problemas  Implementar os processos na ferramenta de ITSM - Gerenciamento de Servicos de Tecnologia da Informacao  Refinar   manter atualizadas e garantir ciclos de melhoria continua para as politicas e procedimentos de Tecnologia  Definir os relacionamentos e dar tratamento de apontamentos da area de Riscos   dos auditores internos   externos e do Banco Central  Ser responsavel pela comunicacao interna dos assuntos relacionados a Tecnologia.;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-senior-resposta-%C3%A0-incidentes-at-picpayvagas-3032017945?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=mkRZ6lsYkFAYDmkzpeTWLA%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card;Analista de seguranca da informacao senior - resposta a incidentes;   Administracao de ferramentas de SIEM (Insercao/Coleta de novas fontes   Normalizacao de logs - Parse   Criacao de alertas   Dashboards   Relatorios) - Diferencial certificacao Splunk  Conhecimento Solido em Redes TCP/IP e Modelo OSI  Conhecimento Solido em Ambientes Linux (Trilhas de Auditoria de Seguranca   Hardening   Sistema de Arquivos   logs de sistema   Servicos   Processos   Gerenciamento de Usuarios   Gerenciamento de Permissoes e etc)   - Diferencial Certificacao LPIC ou equivalente.Conhecimento Solido em Ambientes Windows (Trilhas de Auditoria de Seguranca   Hardening   Gerenciamento de Dominio Active Directory   Politicas de Grupo   Autenticacao LDAP   Servicos   Processos e etc)   - Diferencial Certificacao Microsoft.Conhecimento em Ferramentas de Protecao de Rede e Dispositivos (Firewall   NAC   SASE   EDR   PAM   DLP...)Conhecimento de Cloud Computing ( Preferencialmente AWS e Azure)   - Diferencial Certificacao AWS.Conhecimento em Pericia Forense e analise de causa raiz.Buscamos por alguem que possa nos ajudar em todas as etapas da area de CSIRT - Resposta a Incidentes de Seguranca  Analisar alertas e logs emitidos por softwares de seguranca de rede e outras fontes de informacao  Monitorar   detectar e analisar atividades maliciosas e ameacas provenientes da Internet  Resposta a incidentes de seguranca em geral  Apoiar iniciativas de auditoria e conformidade.Criar indicadores de ataques detectados mitigados e nao mitigados.Sugestao de Melhoria para ferramentas de defesa do ambiente Picpay.Experiencia em gestao e operacao de SOC (Security Operation Centers)  Documentacao de Ambiente de CSIRT e suas ferramentas de apoio.;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-devsec-at-positivotecnologiavagas-3032018813?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=UDSH7tZMoTZ0bhtXG%2Fjkbw%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card;Analista de seguranca da informacao - devsec;           Ensino superior completo em Engenharia da Computacao   Ciencia da Computacao   Engenharia de Software   Analise e Desenvolvimento de Sistemas   Sistemas de Informacao ou areas correlatas.Ter experiencia na area de Seguranca da informacao.Diferencial: Certified Secure Software Lifecycle Professional.Ser protagonista e embaixador de SI nos projetos de desenvolvimento de software   sites e portais  Assegurar as implementacoes a partir de uma perspectiva de seguranca  Antecipar a identificacao e solucao de problemas de seguranca  Incluir analise de seguranca e medidas preventivas apropriadas em cada fase do ciclo de vida de desenvolvimento de softwares que resultem em softwares robustos e confiaveis  Implementar   testar e operar tecnicas avancadas de seguranca de softwares em conformidade com a politica de desenvolvimento seguro  Executar testes continuos de seguranca dos codigos dos softwares   sites e portais e enderecar e acompanhar as correcoes junto as areas responsaveis  Manter a governanca atraves da revisao e melhoria das politicas   procedimentos   padroes e guias de seguranca  Acompanhar e manter indicadores de seguranca (KRI e KPI).;77
https://br.linkedin.com/jobs/view/sicredi-analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-s%C3%AAnior-at-pageoutsourcingbrasilvagas-3032036272?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=7p842hwixOFUaVLnmWkawg%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card;[sicredi] - analista de seguranca da informacao senior;   Experiencia em Seguranca da Informacao   Solidos conhecimentos sobre padroes   frameworks e boas praticas de TI/Ciberseguranca   Ingles para leitura tecnica.Conhecimento desejavelSolucoes em nuvens publicas e privadas   Experiencia em processos de gestao de vulnerabilidades   modelagem de ameacas   arquitetura segura e riscos ciberneticos  Certificacoes em Seguranca da Informacao.DiferenciaisAtuacao em empresas que prestam servicos financeiros  Ensino superior em seguranca ou tecnologia da informacao ou areas correlatas.Soft SkillBoa capacidade de comunicacao oral e escrita   Hands on  Habilidade com relacionamento interpessoal com diversos times e equipe  Resiliencia  Perfil analitico  Detalhista  Auto motivacao para novos conteudos e se auto desenvolver.Implementacao de processos de desenvolvimento seguro e arquitetura DevSecOpsArquitetura de SegurancaAcompanhamento do ciclo de desenvolvimento seguro nas squads de negocio.;77
https://br.linkedin.com/jobs/view/gerente-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-lightvagas-3030795820?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=wRXfRGY73peSsaot9qmzug%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card;Gerente de Seguranca da Informacao;   Superior completo em Ciencia da Computacao   Sistemas da informacao ou area afim  Implementacao de frameworks como IS027000 e 27002   COBIT   CIS Control   NIST e etc. Ambientes em nuvem e principais solucoes de cloud security. Gestao de Identidades e Acessos IAM (Digital Identities   PAM   Segregacao de Funcoes SOD   Acesso Criticos e etc). Protecao de Dados (GDPR   LGPD   Privacidade   etc). Resposta de Incidente e Continuidade (BCP   DRP   Gestao de Incidentes   etc). Gestao de Riscos Ciberneticos (Riscos   Conscientizacao   Estrategia   etc). Gestao de Vulnerabilidades Inteligencia contra Ameacas (Threat Intel) .Gestao de conformidade (Hardening). Auditoria de Seguranca Implementacao e gestao de SOC (Security Operation Center).Conhecimento tecnico sobre solucoes de seguranca como Firewall   IPS   IDS   WAF   SIEM   EDR   DLP e etc. Experiencia com estruturas de conformidade regulatoria nacionais e internacionais como ISO   SOX   BASEL II   DPD da UE   HIPAA ou PCI DSS.Certificados Profissionais em Gestao de Seguranca de Informacao em nivel Expert como CISSP/ISC ou CISM/ISACA.Liderar equipe de seguranca da informacao   sendo responsavel pela recomendacao e definicao da politica da empresa   desenvolvimento de arquitetura de tecnologia em seguranca de informacao   implementacao de controles e monitoramento / relatorio de desempenho.Desenvolver o Plano Diretor de Seguranca de Informacao (PDSI) alinhado com o Plano Diretor de Tecnologia de Informacao (PDTI).Coordenar o atendimento as consultas de auditorias internas   externas e regulamentares e atuar em atividades junto a fornecedores externos para ajudar a representar a empresa de uma perspectiva de seguranca da informacao   recuperacao e risco de tecnologia. Garantir e monitorar a conformidade da seguranca com as regras e regulamentos do setor e do governo.Atuar diretamente na gestao de vulnerabilidades   deteccao   identificacao e respostas de ameacas   seguranca de aplicativos   gestao de ameacas a informacoes privilegiadas   e no comprometimento e caca a ameacas. Implantar e gerir um Security Operation Center (SOC) e um Cyber Defense Center (CDC).Definir   implantar e gerir a operacao de plataformas como Firewall   IPS   CASB   WAF   DLP   Vulnerability Scanners   IAM   AV   SDLC   Cofre de Senhas   VPNs etc;77
https://br.linkedin.com/jobs/view/auxiliar-de-arquivo-s%C3%A3o-paulo-sp-at-spassutecnologiavagas-3030771899?refId=GLAolXTQ1tD71HbtCvQddg%3D%3D&trackingId=h%2F8nDtYINLHWwH1yWsHYtA%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card;Auxiliar de arquivo - sao paulo/ sp;   Ensino Medio Completo  Experiencia na pratica em atendimento ao cliente   tratamento e organizacao de documentacao tecnica   dominio em sistema de gerenciamento eletronico de documentos e pratica em fluxos de documentacao de projeto  Conhecimento em informatica  Organizacao.Vai ser muito legal se   alem disso   voce tiver:Boa capacidade de comunicacao  Foco  Pro-atividade no atendimento  Agilidade na solucao de problemas.Promover a disseminacao das diretrizes   politicas e cultura da empresa   bem como atuar como facilitador para o cumprimento da Seguranca da Informacao   confidencialidade e integridade das informacoes nos processos respectivos  Promover a melhoria continua e a eficacia do Sistema de Gestao da Qualidade nos processos executados  Organizar documentos e informacoes considerados essenciais e estrategico   auxiliar na administracao do arquivo   controlando entrada e saida de documentos e outros materiais  Efetuar atendimento telefonico interno  Conferir documentos   atuar na digitalizacao dos documentos e efetuar o arquivo dos mesmos  Registrar e controlar saidas/retornos de documentos e arquivos  Disponibilizar fonte de dados para usuarios  Providenciar aquisicao de material e incorporar o material ao acervo  Arquivar documentos classificando-os   segundo criterios apropriados para armazena-los e conserva-los   recuperar e preservar as informacoes por meio digital   magnetico ou papel para a disponibilidade dos documentos ao cliente   orgaos reguladores e auditorias internas e externas  Executar outras tarefas de mesma natureza e nivel de complexidade associadas ao ambiente organizacional  Comunicar a Gestao imediata quaisquer desvios   incidente de seguranca relacionado a S.I.   pontos de atencao identificados na execucao das atividades.;77
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-lanlinkinformaticavagas-3032027487?refId=ycG5BeEs1jXdJIWsdvZgYg%3D%3D&trackingId=lqT0GdmqvYRWgyO8RC6Drw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card;Analista de Seguranca da Informacao;           Necessario possuir curso superior completo ou em andamento na area de TI ou equivalente  Necessario possuir certificacao Itil Foudation for Service Management ou superior  Necessario possuir certificacao CompTIA Security+ ou mais atual equivalente  Necessario possuir certificacao EXIN ISO27001 Foundation  Necessario possuir certificacao Accredited Configuration Engineer (ACE) ou NSE 4 Networky Security Professional  Necessario possuir certificacao Linux Professional Institute Nivel I (LPI-I) ou equivalente  Necessario possuir experiencia em administracao de sistema de seguranca (firewall   proxy   antispam   etc.)  Necessario possuir conhecimento em redes de computadores. Subsidiar os servidores da Contratante quanto a aquisicao   funcionamento   melhoria e atualizacao dos diversos equipamentos e servicos de seguranca da informacao. Manter os sistemas de seguranca da informacao em producao   garantindo a sua atualizacao   estabilidade   confiabilidade   seguranca e desempenho. Auxiliar e realizar migracoes de sistemas de seguranca da informacao. Implantar   monitorar e garantir o funcionamento dos servicos de seguranca da informacao   destacando: Correlacionador de eventos. Proxy Web. Antispam. Network Access Control (NAC). Firewall. Intrusion Prevension System (IPS). Antivirus corporativo. Recomendar a inclusao de arquivos importantes na politica de backup. Administrar e configurar os sistemas seguindo as praticas de seguranca   conforme a determinacao do Contratante. Monitorar o desempenho   capacidade e continuidade dos servicos de seguranca da informacao   de forma a detectar e corrigir eventuais problemas. Investigar   com auxilio do Contratante   incidentes de seguranca da informacao   Gerar relatorios sobre a disponibilidade dos servicos de seguranca da informacao e possiveis pontos de falha. Gerar relatorios e graficos de desempenho e tempo de resposta dos servicos de seguranca da informacao. Sugerir a implantacao de sistemas de seguranca da informacao. Manter documentacao completa e atualizada da instalacao e funcionamento dos servicos de seguranca da informacao. Aplicar   de forma pro-ativa   arquivos de atualizacao de software e correcao de falhas nos sistemas de seguranca da informacao. Elaborar os cronogramas de implementacao   analisando o impacto nos servicos e solicitar aprovacao as areas afetadas das indisponibilidades programadas. Subsidiar os servidores da CONTRATANTE na elaboracao de projetos para a melhoria dos servicos da area. Supervisionar a qualidade de servicos providos aos usuarios da Contratante. Elaborar relatorios tecnicos que subsidiem a Contratante no gerenciamento de contratos de servicos de TI e homologacao de equipamentos e softwares.;77
