url_format;curso_id;format_titulo;format_desc;postdate;locale
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-controle-de-qualidade-at-torrent-do-brasil-3149301136;33;Estagio em Controle de Qualidade; Na Torrent   um dos nossos valores e a Justica e Cuidado - Promovendo Igualdade  por isso respeitamos as diferencas e valorizamos a diversidade. As nossas oportunidades estao disponiveis igualmente para todos   independente de identidade de genero   cor   raca   nacionalidade   deficiencia ou religiao. Para nos   ser diverso   e ter equidade e garantir as oportunidades de forma justa   reconhecendo as necessidades e aspiracoes de cada um   em busca do sucesso para todos . Venha fazer parte do nosso time!Responsabilidades e atribuicoesPreparacao de documentacao pertinente ao processo de amostragem de produtos (preenchimento de planilhas de excel   impressao de relatorios)Amostragem fisica de produtos (amostragem e inspecao)Entrega de produtos aos analistas (controle de qualidade e microbiologia)Gerenciamento de amostras de retencao (organizacao de armarios   entrada e saida de produtos e inventario). Organizacao de Kambam (produtos e reagentes)Retirada e recebimento de procedimentos de laboratorioDescarte de amostrasLimpeza de equipamentosIdentificacoes (pastas e equipamentos)Testes fisico quimicos (Dureza   desintegracao   peso medio   teste de agua KF entre outros)Requisitos e qualificacoesCursando Superior em Quimica    Engenharia Quimica   Biologia ou Farmacia Exibir mais Exibir menos ;2022-06-30;
https://br.linkedin.com/jobs/view/assist-adm-i-at-petlove-3152689201;48;ASSIST ADM I; Somos uma empresa de tecnologia movida por nossa paixao por animais de estimacao! Nosso trabalho diario e tornar a vida dos pais dos animais de estimacao mais facil por meio de uma experiencia unica de aprender   fazer compras e consumir o que eles precisam   a qualquer hora. Sempre centrado no que e melhor para a felicidade e saude dos animais de estimacao.A Petlove ja e a maior empresa de tecnologia na industria pet do Brasil. Recentemente   adicionamos ao nosso portfolio empresas estrategicas como DogHero   VetSmart   Vetus e Porto.pet para animais de estimacao   a fim de perseguir nossa visao de criar o maior ecossistema de animais de estimacao do Brasil.Temos muito orgulho de ja ter atendido mais de 5 milhoes de clientes em todo o pais   mas ainda estamos famintos pelo que vem por ai (o Brasil tem mais de 48 milhoes de domicilios com animais de estimacao). Se voce esta procurando uma oportunidade unica na vida   adora tecnologia e e realmente apaixonado por animais de estimacao   somos perfeitos um para o outro!A area de cadastro/emissao e responsavel por realizar a governanca dos processos relacionados a cadastro de corretores   vendedores e parceiros   atualizacao de dados dos clientes   gestao do sistema de planos e atendimento a clientes e parceiros em relacao as duvidas de negocio   garantindo a melhor experiencia no uso do plano.Responsabilidades e atribuicoesCadastro de Corretoras   vendedores e fornecedores  Transferencias de corretagens solicitadas por corretores ou por tutores  Cancelamento de contratos migrados que nao foram cancelados automaticamente  Alteracoes cadastrais   com o objetivo de manter o cadastro de tutores   pets   Corretoras e vendedores atualizados  Ajuste de carencias dos pets no sistema   para que nao haja problemas com liberacao de procedimentos quando o pet precisar utilizar o plano  Reativacao de contratos  Inativacao de Corretoras no sistema  Gestao e manutencao dos contratos PJ  Atendimentos diversos  Acompanhamento diario da caixa de e-mail do cadastro para atender as solicitacoes de corretores   colaboradores e clientes.Requisitos e qualificacoesOrganizacao: com um ambiente de ritmo acelerado   ser organizado e claro na comunicacao verbal e escrita sao cruciais para garantir bons resultados  Foco no cliente: voce mergulha no comportamento do usuario conversando com clientes reais   analisando dados e vendo os produtos usados no mundo real  Negociacao: voce ira se relacionar com diversos perfis de pessoas e negocios   precisa garantir a melhor negociacao com foco no ganha-ganha  Inconformismo: busca por melhoria constante sem se contentar com status-quo ou mediocridade  Praticidade: visao do caminho critico de solucao   sem se deixar restringir por obstaculos  Disponibilidade para trabalhar 8h por dia  Ensino superior completo ou cursando  Experiencia com atendimento multiskill. E-mail   Chat e Telefone  Conhecimento em pacote Office  Experiencia em vendas   retencao e cobranca de clientes ativo e receptivo  Conhecer ou ter trabalhado com ferramentas como Zendesk sera um diferencial.Informacoes adicionaisO Que Nos OferecemosAssistencia medica e odontologica 100% custeada pela empresa - Porto SeguroAssistencia medica para PET - Porto PetCartao Swille Beneficios (Refeicao/ Alimentacao)  Total Pass/ Gympass - Plataforma especial que conecta voce a uma rede de parceiros para atividades fisicas e bem-estarVittude - Plataforma para cuidado da saude mental e orientacao psicologica onlineDay-off de aniversario  Ambiente descontraido e dinamico  Desconto na compra de produtos no site  Creditos na DogHero  Creditos no site da Petlove no mes do aniversario  PLR - Atrelado a metas  Todos Socios  Seguro de vida  Convenio farmacia Golden Farma  Licenca Maternidade e Paternidade estendidaLicenca PETernidade  2 dias para adocao comprovada de Pet  E claro   somos Pet Friendly. Pets sao muito bem vindos no escritorio (no momento   por conta da pandemia   estamos trabalhando de forma remota   mas amamos ver os pets passando nas telas)!Na Petlove   nos nao apenas aceitamos a diferenca   mas tambem a celebramos e valorizamos as visoes diferentes das pessoas que compoem nossa Matilha. Nos orgulhamos em ser uma empresa que oferece um ambiente de oportunidades iguais   independente de genero   orientacao sexual   cor   religiao   deficiencia e qualquer tipo de status.QUEM SOMOSA historia da Petlove comecou em 1988   quando o medico veterinario Marcio Waldman abriu sua clinica veterinaria e loja de produtos pet na cidade de Sao Paulo. Em 1999   Marcio criou a primeira versao do e-commerce que   um dia   se tornaria o maior ecossistema digital para pets do Brasil.Atualmente   a Petlove&Co e formada pela juncao de marcas apaixonadas por pets: Petlove   DogHero   Vet Smart   Vetus e Porto.pet. Juntas   temos um unico proposito: fazer pets felizes e saudaveis.O QUE NOS MOVE? Determinados em fazer a diferenca   queremos democratizar e simplificar o cuidado com o pet   oferecendo a melhor experiencia para tutores e empoderando medicos-veterinarios e empreendedores do segmento pet.POR QUE SER UM PETLOVER?CUIDAMOS DE VOCEPlano de saude e plano odontologico Porto Seguro para titular e dependentes (sem desconto)Seguro de vida ate 24x do salario (sem desconto)Cartao Swille Beneficios para maior flexibilidade de uso: voce escolhe se vai usar no mercado ou em restaurantes!Estamos em casa: oferecemos auxilio home office para ajudar voce com os gastos do dia a dia fora do escritorioTodos SociosLicenca maternidade: 6 mesesLicenca paternidade: 20 diasVALORIZAMOS CORPO SAO E MENTE SA Mesmo dentro de casa   nao queremos que voce fique sem fazer exercicios! Oferecemos duas plataformas de atividades fisicas: Total Pass e Gympass! Para cuidar da mente   oferecemos o Vittude   plataforma de terapia online   yoga   mindfulness e tudo que quiser para seu equilibrio mental!E NO SEU ANIVERSARIO   TE GARANTIMOS MIMOS! Creditos no site da Petlove (R$ 100  00) para serem utilizados no mes do seu aniversarioDay off em qualquer dia do mes   para voce aproveitar como quiser!NAO CUIDAMOS SO DOS PETLOVERS   CUIDAMOS TAMBEM DOS SEUS PETS!Apoiamos a adocao responsavel! Oferecemos Licenca PETernidade de 2 dias para Petlovers que adotarem um petOs pets tambem precisam de mimos! Pensamos nisso tambem. Por isso   oferecemos desconto na compra de produtos no nosso site: 15% e 20% para assinantesOferecemos credito de 400 reais anuais para utilizar na DogHero   que oferece cuidado e amor para o seu pet! Entre os servicos   estao: passeios   hospedagem   atendimento veterinario em domicilio   petsitter e outros. Exibir mais Exibir menos ;2022-07-02;
https://br.linkedin.com/jobs/view/est%C3%A1gio-garantia-da-qualidade-14150-at-eurofarma-3139729869;33;Estagio - Garantia da Qualidade (14150); Job DescriptionEstagio - Garantia da Qualidade (14150)Main ResponsibilitiesAvaliacao dos processos produtivos de produtos esteril e nao esteril em linha   verificando a aplicacao dos conceitos de BPx durante a fabricacao e embalagem   auxiliando na aplicacao do conceito de treinamento continuo e avaliacao simultanea de documentacao. Requirements and skills Cursando Ensino Superior em Farmacia   com previsao de termino previsao posterior a Jun/2024  Conhecimento de Boas Praticas de Fabricacao conforme RDC 301  Conhecimento da normativa FDA e Ingles intermediario serao considerados um diferencial. Additional information Local de trabalho: Itapevi - SPHorario: 2o Turno Eurofarma Laboratorios A Eurofarma   multinacional brasileira presente em mais de 20 paises   tem 50 anos de historia e o proposito de tornar a saude acessivel para que as pessoas possam viver mais e melhor.Com mais de 8  1 mil profissionais   atuamos em todos os principais segmentos farmaceuticos e somos lideres em receituario medico no Brasil.Orientados por solidos valores e pela crenca de que as empresas tem um importante papel de transformacao na sociedade   entendemos que Diversidade e Inclusao sao pilares fundamentais na trajetoria de crescimento e para nos tornarmos cada vez mais globais. Buscamos pluralidade de perfis   generos   racas   orientacoes e identidades   porque acreditamos que contribuicoes e percepcoes de pessoas distintas nos ajudam a encontrar   juntos   solucoes novas e sustentaveis em saude.Se tiver interesse em nossas vagas e motivacao para contribuir na construcao do futuro que queremos   compartilhando sonhos e participando deste novo ciclo   inscreva-se em nossos processos.Voce e bem-vindo(a) aqui! Conheca mais sobre nos Website LinkedIn Facebook Instagram Apply! Exibir mais Exibir menos ;2022-06-27;
https://br.linkedin.com/jobs/view/est%C3%A1gio-laborat%C3%B3rio-de-qualidade-at-knauf-brasil-3141706696;54;Estagio Laboratorio de Qualidade; Somos um dos principais fabricantes de materiais de construcao a base de gesso no Brasil. Temos orgulho de fazer parte do Grupo Knauf   um dos maiores fabricantes de materiais de construcao do mundo.Estamos contratando um(a) Estagiario (a) para nosso laboratorio de Qualidade e esta oportunidade sera um grande desafio para o estudante. O nosso principal objetivo e proporcionar desenvolvimento e aprendizado para o estagiario (a) em um ambiente dinamico   em constante movimento.RequisitosCursando Engenharia ou areas afins  Conhecimento do Pacote Office   especialmente em Excel.O Que Esperamos De VoceUm perfil focado   engajado   proativo e responsavel  Curiosidade e interesse pelo desenvolvimento.Atividades a Serem RealizadasAtuar junto ao time do laboratorio   apoiando nas seguintes atividades: Rotinas do dia a dia do laboratorio   producao e seguranca   atuando nos controles de KPI   controles de processos laboratoriais   de producao e de seguranca   e interface com outras areas .Informacoes Adicionais/ BeneficiosDisponibilidade para estagiar em Queimados/ RJ.Horario: Segunda a sexta    de 08h as 14h  Bolsa auxilio + Vale Refeicao + Assistencia medica e odontologica + Vale Transporte. Exibir mais Exibir menos ;2022-06-27;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-recrutamento-e-sele%C3%A7%C3%A3o-at-recruta-simples-vagas-3145687436;37;Estagio em Recrutamento e Selecao; Sobre a empresa: Somos a Alest Consultoria   uma empresa 100% Digital + Inovadora + Colaborativa + Aberta a Diversidade   parceira dos maiores players do mercado Google   Meta   Hubspot   Monday.com e Zendesk no Brasil.Buscamos pessoas que possam atuar em nosso escritorio em Sao Paulo - SP   gostem de desafios e queiram fazer parte do Time Comercial   contribuindo nos projetos e entregas do Time   mas   que acima de tudo   seja apaixonado(a) por Tecnologia!E para compor o nosso time   esperamos que voce seja/tenha:Resiliencia para lidar com situacoes adversas  Facilidade em lidar com feedbacks construtivos  Proatividade e agilidade para atuar em um time dinamico  Organizacao e habilidade de autogestao  Abertura para aprendizado constante  Abertura para desafios  Paixao por pessoas   vendas e tecnologia  Facilidade para se adaptar a mudancas  Mindset voltado a solucao de problemas e a ajudar pessoas  Diversidade como valor.Descricao da vaga:  As atividades desenvolvidas serao:Elaboracao e divulgacao de vagas  Prospeccao de candidatos nas plataformas e por e-mail  Triagem de curriculos  Acompanhar funis de recrutamento de ponta a ponta   garantindo uma otima experiencia para os candidatos  Avaliacao de testes e demais atividades do processo seletivo  Agendamento de entrevistas  Contato com gestores das vagas  Acompanhar no processo de abertura de vaga  Contato com as pessoas candidatas via e-mail   telefone e WhatsApp  Elaborar e documentar pareceres de pessoas candidatas avaliadas  Elaborar e dar feedback de resultado de Processo Seletivo  Atualizacao e analise de indicadores da area   assim como das vagas  Apoiar nas estrategias de atracao de candidatos   trabalhando conceitos de Experiencia do Candidato  Acompanhar e executar acoes a partir da analise de indicadores da area  Manter relacionamento com as Agentes de Integracao  Garantir a Diversidade e Inclusao no processo seletivo  Fazer a gestao e atualizacao das plataformas Monday.com e Gupy  Proporcionar novas ideias e solucoes que visem melhorar a eficiencia em R&S. Algumas Informacoes Importantes Horario: Segunda a sexta   das 8h as 15h (1h intervalo) Local de atuacao: Sao Paulo   SP.BeneficiosVale TransporteVale RefeicaoDay Off no dia do aniversarioOportunidade de EfetivacaoRequisitos Necessarios: Fez o seu estilo? Entao   de uma olhada nos requisitos para a vaga:Cursando ensino tecnico ou superior em Recursos Humanos   Administracao ou Administracao de Empresas (e indispensavel ter vinculo com instituicao de ensino)  Boa comunicacao oral e escrita  Ter bom relacionamento interpessoal  Gostar de trabalhar com metas e tecnologia  Boa capacidade analitica e pensamento critico  Ter interesse em garantir a melhor experiencia para candidatos  Ter abertura para aprendizadosTer senso de urgencia e priorizacaoPaixao por pessoas e vontade de crescer na area de Recrutamento & Selecao.Voce Se Destaca Se Tiver Algum Desses DiferenciaisConhecimento basico em Monday.com  Conhecimento basico em Workplace from Meta  Conhecimento intermediario em Google Workspace  Nocoes basicas de rotinas de Recrutamento e Selecao  Experiencia com Recrutamento e Selecao  Experiencia com plataformas de ATS (Gupy   Kenoby ou similares).Vivencia em ambientes dinamicos e de rapido crescimento  Ter olhar voltado para melhoria de processos.Salario: 900  00Contrato: Estagiario Exibir mais Exibir menos ;2022-06-29;
https://br.linkedin.com/jobs/view/est%C3%A1gio-t%C3%A9cnico-em-radiologia-unimed-at-itemm-instituto-t%C3%A9cnico-educacional-mirian-menchini-3146832832;73;Estagio Tecnico em Radiologia (Unimed); Bolsa R$590  48 Horario do programa: De 2a a Sabado das 13h00 as 17h00 Beneficios: Refeicao na empresa   VT   Convenio medico e seguro de vida. Atividades:Auxiliar no sistema Digital de imagem e impressao   conhecendo e operando os equipamentos de raios x   CR   DR   Acompanhar os tecnicos durante a realizacao de exames em sala   leitos   UTI   internacao   centro cirurgico  Acompanhar estudo de qualidade em imagem junto a coordenacao  Conhecer e acompanhar os protocolos de protecao radiologica. Exibir mais Exibir menos ;2022-06-28;
https://br.linkedin.com/jobs/view/est%C3%A1gio-log%C3%ADstica-at-nube-n%C3%BAcleo-brasileiro-de-est%C3%A1gios-3150677198;48;Estagio: Logistica; Controle de aparelhos auditivos e equipamentos no sistema   sistema    Distribuicao de aparelhos auditivos e equipamentos    Auxilio nas demandas administrativas do setor    assessorar com o recebimento das mercadorias Exibir mais Exibir menos ;2022-06-30;
https://br.linkedin.com/jobs/view/est%C3%A1gio-qualidade-at-nube-n%C3%BAcleo-brasileiro-de-est%C3%A1gios-3150889641;33;Estagio: Qualidade; prestar suporte aos analistas de qualidade em analises de desvios de qualidade   realizar atualizacao de indicadores de performance de qualidade da planta   realizar implementacao e acompanhamento de acoes de melhorias   desde a definicao da acao ate a validacao do resultado   realizar coleta e lancamentos de dados produtivos e qualidade nos bancos de dados   prestar suporte ao laboratorio de analises com relacao aos metodos e organizacao Exibir mais Exibir menos ;2022-07-01;
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-em-gest%C3%A3o-da-qualidade-at-bomber-3155156667;33;Estagiario em gestao da qualidade; Venha trabalhar conosco!Estagio na area da Qualidade - Cachoeirinha/RSATIVIDADES:Atuar como suporte para a area da qualidade  Auxiliar nas ferramentas de gestao da qualidade  Manter o controle de documentos  Revisar manuais e procedimentos para melhorias.REQUISITOS:Estar cursando Gestao da Qualidade ou areas afins.Interessados enviar curriculo para: jennifer@bomber.com.br Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-estrat-recrutamento-assertivo-e-estrat%C3%A9gico-3152204225;33;ESTAGIO EM QUALIDADE; Nivel: EstagiarioCursos de: Administracao Hoteleira  Tecnologia em Artes Graficas  Tecnologia em Big Data e inteligencia Analitica  Licenciatura em Fisica   Bacharelado em Fisica  Tecnologo em Eventos  Administracao  Administracao com habilitacao em administracao de empresas  Design - moda  Letras  Administracao com Enfase em Marketing  Administracao com Habilitacao em Marketing  Newton   Administracao com Habilitacao em Marketing  Administracao de Empresas enfase em marketing  Administracao de marketing  Bacharelado em Administracao de Empresas com Habilitacao em Marketing  Tecnologia em Comunicacao Institucional  ArquivologiaEscolaridade: Graduacao - Administracao de marketing  Administracao  Administracao Hoteleira  Administracao com Habilitacao em Marketing  Administracao com Habilitacao em Marketing  Administracao com habilitacao em administracao de empresas  Administracao com Enfase em Marketing  Administracao de Empresas enfase em marketing  Arquivologia  Bacharelado em Administracao de Empresas com Habilitacao em Marketing  Bacharelado em Fisica  Design - moda  Letras  Licenciatura em Fisica   Newton   Tecnologia em Artes Graficas  Tecnologia em Big Data e inteligencia Analitica  Tecnologia em Comunicacao Institucional  Tecnologo em Eventos - CursandoTipo de contrato: EstagiarioJornada de trabalho: Segunda a Sexta = 06 horas diarias a combinar.Beneficios: Vale refeicao de R$ 20  00   Vale transporte   Seguro de vidaResponsabilidades e Experiencias DesejaveisESTRAT Recrutamento Assertivo e Estrategico em parceria com empresa do segmento de certificacoes contrata ESTAGIARIO(A) EM QUALIDADE:Requisitos: Cursando Superior em cursos que envolvam a area da Qualidade: Engenharia   Gestao da Qualidade   Administracao ou correlatas. Desejavel vivencia em atividades pertinentes a area documental da Qualidade. Ingles intermediario a avancado. Excel intermediario. Disponibilidade para estagiar 06h diarias (horario a combinar). Inicio imediato! Residir em Campinas.Observacao: Para estagiar e necessario estar regularmente matriculado em cursos de Graduacao ou Tecnico!Responsabilidades: Elaboracao de relatorios de Qualidade   Acompanhamento de auditorias   auxilio nos relatorios diarios   monitorar sistema de gestao de Qualidade. Exibir mais Exibir menos ;2022-06-13;
https://br.linkedin.com/jobs/view/est%C3%A1gio-na-%C3%A1rea-da-qualidade-cachoeirinha-rs-at-bomber-3155300408;33;Estagio na area da Qualidade - Cachoeirinha/RS; AtividadesAtuar como suporte para a area da qualidade  Auxiliar nas ferramentas de gestao da qualidade  Manter o controle de documentos  Revisar manuais e procedimentos para melhorias. Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/est%C3%A1gio-mec%C3%A2nico-empresarial-e-industrial-at-futura-est%C3%A1gios-3148599853;69;Estagio Mecanico Empresarial E Industrial; Vaga de Estagio Mecanico Empresarial E Industrial em Rio Grande do Sul. R$ 800  00 (Bruto mensal). Parcial manhas. Estagio Area e especializacao profissional: Industrial   Producao   Fabrica - Instrumentacao Industrial Nivel hierarquico: Estagiario Local de trabalho: Canoas   RS Regime de contratacao de tipo Estagio Jornada Parcial manhas Auxilio de leitura e interpretacao de desenhos e projetos mecanicos   conferencia e organizacao de materiais   auxilio na montagem de maquinas e na montagem de transportadores de garrafas e pallet   auxilio na fabricacao de pecas e demais atividades. Beneficios adicionais: Seguro de Vida   Vale-transporte Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-engenharia-qualidade-at-ge-renewable-energy-3136571041;33;Estagio em Engenharia - Qualidade; Job Description Summary Nesta posicao   o Estagiario/a atuara junto ao time de Engenharia da Qualidade em projetos com a missao de garantir que nao ocorram falhas e as mesmas sejam gerenciadas. Job Description ResponsabilidadesNesta posicao   o Estagiario/a atuara junto ao time de Engenharia da Qualidade em projetos com a missao de garantir que nao ocorram falhas e as mesmas sejam gerenciadas.Participara das rotinas diarias de gerenciamento da qualidade dentro dos times de projeto   realizando atividades com interface junto ao cliente e fornecedores.Trabalhara junto ao Engenheiro da Qualidade do projeto para assegurar o cumprimento dos procedimentos e atendimento dos indicadores do departamento.QualificacoesEstudante de Engenharia Mecanica   Eletrica ou de Producao com previsao de formacao a partir de Dez/23 ou posterior  Microsoft Office Intermediario (relatorios elaborados em Excel e Word).Ingles Intermediario (Leitura de especificacoes e desenhos).Disponibilidade de estagiar 30hrs semanais em horario comercial  Oferecemos Bolsa estagio compativel com o mercado   Convenio Medico e Odontologico   Seguro de Vida   Vale Transporte/Fretado   Restaurante (Fabrica) ou Vale Refeicao (escritorios)   Programa de assistencia a colaboradores   A GE Renewable Energy e um empregador que oferece igualdade de oportunidades. Isso significa que todas as decisoes sao tomadas independentemente de raca   cor   religiao   origem nacional ou etnica   sexo   orientacao sexual   identidade ou expressao de genero   idade   deficiencia ou outras caracteristicas protegidas por lei. Additional Information Relocation Assistance Provided: No Exibir mais Exibir menos ;2022-06-04;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-laborat%C3%B3rio-de-microbiologia-at-grupo-r1rh-3116675056;54;Estagio em Laboratorio de Microbiologia; Nivel: EstagiarioEscolaridade: Graduacao - CursandoTipo de contrato: EstagiarioJornada de trabalho: De Segunda a Sexta-feira das 08:00h as 15:00h com 1h de intervaloBeneficios: Auxilio Transporte de R$ 200  00   Restaurante Interno   Transporte fretado   Assistencia medica   Assistencia odontologicaResponsabilidades e Experiencias DesejaveisEmpresa multinacional do segmento de Industria contrata ESTAGIARIO para:CURSOS DE BIOLOGIA / BIOMEDICINA OU BIOQUIMICA A partir do 1. semestreAtribuicoesPreparo e aplicacao de amostras para ensaio  Auxilio no preparo de meios de cultura e materiais  Pedidos de compras e acompanhamento de Notas Fiscais. Exibir mais Exibir menos ;2022-06-04;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-wetzel-s-a-3155112228;33;Estagio em Qualidade; Estagio em QualidadeRequisitos: Cursando Graduacao ou Tecnico em Qualidade ou areas afins.Atividades: Apoiar nas atividades relacionadas aos processos do setor de Qualidade.Beneficios: Restaurante interno   vale transporte   seguro de vida   estacionamento gratuito   brinde aniversariante   atendimento ambulatorial   medicina assistencial   assistencia psicossocial e convenios com estabelecimentos (universidades   escolas de idiomas   restaurantes   clinicas e oticas).Horario: Das 07h30 as 14h30 de segunda a sexta-feira. Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-qualidade-at-sanz-3148906012;33;Estagiario De Qualidade; Vaga de Estagiario De Qualidade em Rio Grande do Sul. A combinar. Periodo Integral. Estagio Area e especializacao profissional: Qualidade Qualidade Nivel hierarquico: Estagiario Local de trabalho: Caxias do Sul   RS Regime de contratacao de tipo Estagio Jornada Periodo Integral Empresa multinacional busca Estagiario para apoiar na area de Qualidade. Atuar com suporte a area   suporte nas ferramentas de gestao da qualidade   PPAPs   manter controle de documentos   revisao dos manuais de procedimentos para melhoria e distribuicao dos manuais de padroes   controlar copias junto aos agentes de qualidade   atualizar a lista de agentes de qualidade e apoio no esclarecimento de duvidas   acompanhar os relatorios de desempenho das unidades fornecendo apoio administrativo geral   aprender a desenvolver as atividades na area auxiliar nas tabulacoes de pesquisas de satisfacao dos clientes   fazer controle de documentos   atualizacao de informacoes da intranet e controle de relatorios de acao corretiva   preventiva   monitorando as nao conformidades do departamento de qualidade e demais rotinas da area. Cursando Administracao   Engenharia   Gestao da Qualidade. Exibir mais Exibir menos ;2022-06-30;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-itemm-instituto-t%C3%A9cnico-educacional-mirian-menchini-3084856584;33;Estagio em Qualidade; Cursando Engenharia Mecanica   Mecatronica ou areas afins Realizar estudos estatisticos dos processos   Auxiliar na medicao dos produtos   Realizar inspecao dos dispositivos de controle   Conhecimento em leitura e interpretacao de desenho tecnico mecanico.Horario: 07:00 as 14:00 Bolso Auxilio: 1424  80 Refeitorio no local Exibir mais Exibir menos ;2022-06-04;
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-da-qualidade-at-msc-med-3128593506;33;Estagiario da qualidade; Vaga para estagio na area de qualidade na MSC MED Engenharia e Tecnologia Medica LTDA localizada no bairro Pedra Branca   Palhoca   SC.Atividades desenvolvidas: Gestao de documentos da qualidade   controle de qualidade   5S   ISO 9001   RDC 665/2022   modelagem de processos   auxiliar no controle de almoxarifado   auxiliar na solicitacao e acompanhamento de documentos de fornecedores e distribuidores   auxiliar na gestao de nao conformidades   acoes corretivas e preventivas   auxiliar na gestao de calibracao de instrumentos de medicoes   auxiliar nas atividades de compras e controle logistico   auxiliar na elaboracao documentacao tecnica de produtos.Pre-requisitos: Organizacao   responsabilidade   proatividade   pensamento critico   criatividade   otima escrita   ingles intermediario   conhecimento da norma ISO 9001 (desejavel)   disponibilidade para estagiar na Pedra Branca (Palhoca   SC).Cursos: EngenhariasCarga Horaria: 20h/sem.Bolsa: R$ 600  00Beneficios: VT R$ 200Conforme disposto no art. 17    5o da Lei no 11.788/2008. Fica assegurado as pessoas portadoras de deficiencia o percentual de 10% (dez por cento) das vagas oferecidas.Interessados devem responder o formulario no link abaixo anexando CV e historico escolar.bit.ly/mscmed Exibir mais Exibir menos ;2022-06-20;
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-administrativo-da-garantia-da-qualidade-londrina-pr-at-adama-brasil-3139601288;33;Estagiario Administrativo da Garantia da Qualidade - Londrina/PR;" Ser ADAMA e ser parte de uma das lideres globais em solucoes de protecao ao cultivo e lider em produtos pos-patente.Ser ADAMA e estar junto do produtor   oferecendo solucoes e servicos inovadores que criam simplicidade na agricultura.Ser ADAMA e ser um profissional que faz acontecer   com espirito de equipe   crescimento profissional continuo e paixao pelo que faz.COMO FAZEMOS ISSO?Ousando fazer diferente.Alavancagem a partir da China   resultado da alianca que potencializou ainda mais nossa competitividade.Expertise quimica de mais de 60 anos   herdada de nossa origem em Israel.Metas visionarias de estar presente no espaco '"agrodigital'"   desenvolvendo tecnologias inovadoras.Portfolio hibrido que atende as necessidades do agricultor.Consolidada como a maior empresa de produtos pos-patente.Responsabilidades e atribuicoesComo Estagiario Na ADAMA Voce IraGarantir conformidade na gestao de documentacoes  Realizar compras e monitoramento das entregas  Suporte no monitoramento das acoes de auditorias internas e externas  Suporte no arquivo de documentos e registros da qualidade  Controlar os indicadores do Sistema da Qualidade  Requisitos e qualificacoesPara ser um candidato aderente a essa vaga   voce deve ter:Cursando Quimica   Farmacia   Engenharia Quimica   Biologia e/ou areas correlatas  Habilidade com Pacote Office (Excel   PowerPoint   Word)  Disponibilidade para atuar das 8h as 15h.Informacoes adicionaisVoce se interessou? Entao confira alguns dos beneficios que a ADAMA oferece para vagas de Estagio:Bolsa de estagio atrativa e compativel com o mercado  Assistencia medica  Assistencia odontologica (funcao administrativa)  Vale Transporte sem desconto  Restaurante na empresa (Sede Londrina e Taquari)  Cesta de Natal  Onibus fretado (Sede Londrina e Taquari)  Seguro de vida  Gympass   Exibir mais Exibir menos ";2022-06-27;
